Class,edge_purchases,ep,ep2,id,n_purchases,solo_purchases
0,17,0.0,0.0,67468723,17,0
0,3,0.0,0.0,66787091,3,0
1,3,0.4,0.875,65909564,5,2
0,4,0.2,0.4666666666666667,64145571,5,1
2,1,0.6666666666666666,0.5,82039402,3,2
1,5,0.4444444444444444,0.9333333333333333,82046933,9,4
0,2,0.0,0.0,72804200,2,0
1,9,0.18181818181818182,0.5384615384615384,70676186,11,2
2,1,0.6666666666666666,0.5,67672696,3,2
1,4,0.3333333333333333,0.6363636363636364,69072381,6,2
0,2,0.0,0.0,69404734,2,0
0,3,0.0,0.0,70681254,3,0
0,1,0.0,0.0,70697515,1,0
0,15,0.11764705882352941,0.3181818181818182,72808750,17,2
1,6,0.4,0.7692307692307693,70748244,10,4
2,0,1.0,1.0,80125200,7,7
0,2,0.3333333333333333,0.3333333333333333,80012681,3,1
0,4,0.0,0.0,82018987,4,0
2,3,0.5714285714285714,0.75,70216643,7,4
2,2,0.8947368421052632,0.8571428571428571,65255904,19,17
2,0,1.0,1.0,82041718,1,1
2,0,1.0,1.0,80117577,1,1
2,0,1.0,1.0,82145121,5,5
0,5,0.0,0.0,73072412,5,0
0,1,0.0,0.0,70238882,1,0
2,0,1.0,1.0,69212682,3,3
2,0,1.0,1.0,68285896,3,3
0,10,0.0,0.0,69639115,10,0
1,4,0.42857142857142855,0.75,65290092,7,3
0,1,0.0,0.0,82102499,1,0
0,6,0.0,0.0,82126776,6,0
2,2,0.5,0.75,69547835,4,2
0,20,0.09090909090909091,0.0,65812341,22,2
2,0,1.0,1.0,70037282,1,1
0,1,0.0,0.0,82145338,1,0
2,6,0.5,0.5,82140137,12,6
0,14,0.125,0.36923076923076925,68560576,16,2
0,6,0.14285714285714285,0.26666666666666666,63802704,7,1
0,5,0.0,0.0,70706405,5,0
1,9,0.18181818181818182,0.5263157894736842,72909865,11,2
0,6,0.0,0.0,80126760,6,0
1,9,0.35714285714285715,0.8666666666666667,73800986,14,5
1,4,0.3333333333333333,0.7,72803584,6,2
0,8,0.1111111111111111,0.3333333333333333,67054806,9,1
0,7,0.0,0.0,67054813,7,0
2,2,0.6,0.75,681996,5,3
0,2,0.0,0.0,82250575,2,0
0,6,0.0,0.0,65279550,6,0
2,1,0.75,0.5,80165279,4,3
0,9,0.35714285714285715,0.2222222222222222,80168336,14,5
0,3,0.0,0.0,69133890,3,0
0,2,0.0,0.0,61579112,2,0
2,0,1.0,1.0,82247777,2,2
2,1,0.75,0.5,73313464,4,3
2,1,0.5,0.6666666666666666,80176051,2,1
0,13,0.0,0.0,80128293,13,0
0,4,0.0,0.0,82043126,4,0
0,4,0.0,0.0,82152072,4,0
1,11,0.45,0.86,82023700,20,9
0,1,0.0,0.0,70675752,1,0
0,6,0.0,0.0,70680036,6,0
0,2,0.0,0.0,70692776,2,0
1,5,0.16666666666666666,0.6363636363636364,70568771,6,1
2,2,0.5,0.3333333333333333,82012242,4,2
2,0,1.0,1.0,65730042,4,4
2,1,0.75,0.5,69069336,4,3
0,11,0.08333333333333333,0.1875,80128905,12,1
0,5,0.16666666666666666,0.4074074074074074,66224382,6,1
0,5,0.16666666666666666,0.4666666666666667,82102803,6,1
0,15,0.11764705882352941,0.25,82036405,17,2
0,5,0.0,0.0,67189003,5,0
1,6,0.14285714285714285,0.5652173913043478,70238301,7,1
0,6,0.0,0.0,70746795,6,0
2,2,0.5,0.5,80025155,4,2
1,2,0.3333333333333333,0.6666666666666666,70702625,3,1
0,4,0.0,0.0,73295873,4,0
2,1,0.5,0.6666666666666666,67365816,2,1
2,0,1.0,1.0,68545015,1,1
2,0,1.0,1.0,66235134,1,1
1,4,0.2,0.5882352941176471,80116806,5,1
1,4,0.42857142857142855,0.9333333333333333,80171955,7,3
0,1,0.0,0.0,69045683,1,0
2,0,1.0,1.0,82009521,3,3
2,4,0.5555555555555556,0.8888888888888888,74028164,9,5
0,7,0.2222222222222222,0.4444444444444444,60735080,9,2
1,7,0.46153846153846156,0.9545454545454546,65281013,13,6
2,2,0.6666666666666666,0.8,82018857,6,4
0,2,0.0,0.0,82018751,2,0
2,7,0.5,0.9375,73862453,14,7
0,5,0.16666666666666666,0.19047619047619047,69479641,6,1
0,26,0.037037037037037035,0.1797752808988764,69007225,27,1
0,6,0.0,0.0,70759486,6,0
0,7,0.125,0.4583333333333333,82116862,8,1
2,1,0.75,0.8333333333333334,72804186,4,3
0,1,0.0,0.0,67899412,1,0
0,1,0.0,0.0,70677845,1,0
2,0,1.0,1.0,82033548,2,2
0,13,0.13333333333333333,0.06666666666666667,70532910,15,2
2,0,1.0,1.0,69738263,11,11
1,8,0.2727272727272727,0.5135135135135135,70707105,11,3
2,0,1.0,1.0,67799480,1,1
0,6,0.0,0.0,80122881,6,0
0,4,0.0,0.0,68497324,4,0
1,12,0.25,0.6274509803921569,67053735,16,4
0,6,0.0,0.0,69867280,6,0
0,2,0.0,0.0,82024353,2,0
2,0,1.0,1.0,70843213,1,1
2,4,0.6923076923076923,0.96,72803745,13,9
0,3,0.0,0.0,81989201,3,0
2,0,1.0,1.0,60331600,1,1
0,8,0.0,0.0,54468372,8,0
2,0,1.0,1.0,69164522,2,2
2,1,0.8333333333333334,0.6666666666666666,75347405,6,5
1,4,0.2,0.5,80153683,5,1
1,3,0.25,0.64,82022895,4,1
0,1,0.0,0.0,70697235,1,0
0,2,0.0,0.0,80132896,2,0
1,4,0.3333333333333333,0.7142857142857143,66379572,6,2
1,2,0.3333333333333333,0.9090909090909091,82102625,3,1
1,39,0.13333333333333333,0.5916230366492147,62881252,45,6
1,3,0.25,0.5555555555555556,67551260,4,1
0,1,0.0,0.0,80128200,1,0
0,3,0.0,0.0,82102640,3,0
0,3,0.0,0.0,82102651,3,0
0,16,0.0,0.0,82102911,16,0
0,12,0.0,0.0,54468393,12,0
1,19,0.4722222222222222,0.8775510204081632,80158330,36,17
0,9,0.18181818181818182,0.36,80155964,11,2
1,22,0.40540540540540543,0.825,80126967,37,15
1,8,0.2,0.6521739130434783,67159960,10,2
2,0,1.0,1.0,80094126,3,3
2,1,0.6666666666666666,0.5,75346376,3,2
0,15,0.0625,0.058823529411764705,66499090,16,1
0,4,0.0,0.0,66227161,4,0
0,1,0.0,0.0,66227882,1,0
0,4,0.0,0.0,69549340,4,0
2,1,0.5,0.5,65976750,2,1
0,11,0.0,0.0,80150696,11,0
0,8,0.0,0.0,82102866,8,0
1,7,0.125,0.7073170731707317,67975754,8,1
2,2,0.6666666666666666,0.75,74619734,6,4
0,8,0.1111111111111111,0.4186046511627907,82102919,9,1
2,0,1.0,1.0,71619723,1,1
0,2,0.0,0.0,80162840,2,0
0,1,0.0,0.0,69528060,1,0
0,13,0.13333333333333333,0.22916666666666666,74923863,15,2
0,18,0.05263157894736842,0.3333333333333333,62841401,19,1
2,3,0.625,0.8571428571428571,70821471,8,5
0,19,0.05,0.23076923076923078,70467656,20,1
0,17,0.0,0.0,67051306,17,0
2,2,0.5,0.875,82006529,4,2
1,2,0.3333333333333333,0.5555555555555556,67917276,3,1
2,0,1.0,1.0,82006768,1,1
0,1,0.0,0.0,68115313,1,0
1,5,0.2857142857142857,0.8125,70908502,7,2
0,9,0.1,0.16216216216216217,70908705,10,1
0,2,0.0,0.0,80165842,2,0
0,4,0.0,0.0,82102648,4,0
0,4,0.2,0.42857142857142855,68273590,5,1
2,0,1.0,1.0,80172956,1,1
0,7,0.0,0.0,68499410,7,0
0,5,0.2857142857142857,0.16666666666666666,80095225,7,2
1,2,0.3333333333333333,0.75,82019713,3,1
1,4,0.3333333333333333,0.6,70179655,6,2
0,3,0.25,0.3,68311621,4,1
1,5,0.375,0.75,67786985,8,3
0,7,0.125,0.0,70036792,8,1
0,3,0.0,0.0,69117083,3,0
1,2,0.3333333333333333,0.7857142857142857,68579616,3,1
0,12,0.07692307692307693,0.08333333333333333,73256666,13,1
0,4,0.0,0.0,70525406,4,0
0,10,0.16666666666666666,0.46875,70629741,12,2
1,2,0.3333333333333333,0.5,65884945,3,1
2,1,0.5,0.0,69548976,2,1
0,4,0.0,0.0,66041633,4,0
0,2,0.0,0.0,68805856,2,0
0,1,0.0,0.0,69474874,1,0
0,5,0.0,0.0,61264175,5,0
1,4,0.3333333333333333,0.7142857142857143,70568295,6,2
0,5,0.0,0.0,80122875,5,0
0,6,0.0,0.0,70489223,6,0
0,1,0.0,0.0,70489405,1,0
1,5,0.16666666666666666,0.7727272727272727,70746851,6,1
1,5,0.4444444444444444,0.9210526315789473,80166915,9,4
0,9,0.18181818181818182,0.047619047619047616,80176714,11,2
2,3,0.7,0.9,80176650,10,7
0,8,0.0,0.0,70691460,8,0
0,6,0.14285714285714285,0.4230769230769231,72910306,7,1
0,6,0.0,0.0,70109844,6,0
0,10,0.09090909090909091,0.22916666666666666,70474670,11,1
0,10,0.0,0.0,80149957,10,0
0,2,0.3333333333333333,0.3333333333333333,69034154,3,1
0,4,0.0,0.0,82102763,4,0
0,12,0.0,0.0,82102906,12,0
2,1,0.5,0.75,65293235,2,1
2,1,0.6666666666666666,0.75,69185494,3,2
1,11,0.35294117647058826,0.7142857142857143,66792530,17,6
0,4,0.0,0.0,70692006,4,0
1,4,0.2,0.75,70239526,5,1
0,9,0.18181818181818182,0.3888888888888889,68150544,11,2
2,1,0.8,0.9629629629629629,82002237,5,4
2,0,1.0,1.0,82201011,1,1
1,14,0.3,0.6829268292682927,80134776,20,6
0,16,0.0,0.0,63781536,16,0
0,14,0.0,0.0,63781900,14,0
1,10,0.16666666666666666,0.6097560975609756,67475632,12,2
0,5,0.16666666666666666,0.08333333333333333,82041889,6,1
0,3,0.0,0.0,66784522,3,0
0,4,0.0,0.0,69895693,4,0
2,4,0.5,0.9090909090909091,63992684,8,4
1,8,0.42857142857142855,0.975609756097561,63993223,14,6
0,3,0.0,0.0,70629566,3,0
0,1,0.0,0.0,68279372,1,0
2,1,0.6666666666666666,0.5,69691944,3,2
2,5,0.6153846153846154,0.9090909090909091,82001456,13,8
2,1,0.9,0.5,67822783,10,9
2,1,0.8333333333333334,0.8,69997564,6,5
0,2,0.0,0.0,70237944,2,0
2,1,0.75,0.75,69983382,4,3
2,1,0.6666666666666666,0.8,80163121,3,2
2,1,0.8333333333333334,0.6666666666666666,70350126,6,5
2,1,0.8333333333333334,0.8333333333333334,68629323,6,5
2,0,1.0,1.0,80092502,1,1
2,2,0.6666666666666666,0.8,75479922,6,4
1,9,0.25,0.65,66264170,12,3
2,1,0.5,0.7857142857142857,73537051,2,1
0,1,0.0,0.0,80145562,1,0
1,4,0.42857142857142855,0.7272727272727273,70717934,7,3
2,7,0.65,0.9523809523809523,67159645,20,13
0,9,0.1,0.05,74789834,10,1
0,3,0.0,0.0,72802184,3,0
1,10,0.3333333333333333,0.52,80130379,15,5
0,2,0.0,0.0,63154623,2,0
2,2,0.5,0.9230769230769231,80056340,4,2
0,5,0.0,0.0,73632356,5,0
1,5,0.4444444444444444,0.75,72803696,9,4
0,12,0.0,0.0,69093696,12,0
2,4,0.5555555555555556,0.8095238095238095,69983011,9,5
0,1,0.0,0.0,70542892,1,0
0,1,0.0,0.0,80018785,1,0
0,3,0.25,0.3333333333333333,69187916,4,1
2,5,0.6428571428571429,0.9166666666666666,80024266,14,9
2,1,0.5,0.8947368421052632,69970453,2,1
0,6,0.0,0.0,65963702,6,0
0,6,0.14285714285714285,0.08695652173913043,73801413,7,1
2,9,0.5714285714285714,0.7,82041308,21,12
2,1,0.9,0.5,80162165,10,9
2,0,1.0,1.0,82037202,11,11
2,0,1.0,1.0,82052080,3,3
2,2,0.5,0.6,82041859,4,2
2,0,1.0,1.0,80176421,1,1
2,0,1.0,1.0,80181929,1,1
2,0,1.0,1.0,80136566,4,4
2,3,0.5714285714285714,0.5,80162550,7,4
2,3,0.625,0.8,75662503,8,5
2,0,1.0,1.0,70344624,1,1
2,1,0.8333333333333334,0.5,82062247,6,5
2,0,1.0,1.0,77114044,1,1
2,0,1.0,1.0,956905,9,9
1,6,0.4,0.65,80158319,10,4
0,2,0.3333333333333333,0.2857142857142857,74362491,3,1
2,8,0.5555555555555556,0.9285714285714286,74363303,18,10
2,0,1.0,1.0,82052086,3,3
2,0,1.0,1.0,82054033,1,1
2,0,1.0,1.0,82145503,1,1
2,0,1.0,1.0,69979770,2,2
2,1,0.6666666666666666,0.8571428571428571,82042617,3,2
2,0,1.0,1.0,19432931,4,4
1,10,0.4444444444444444,0.9230769230769231,80141470,18,8
0,5,0.16666666666666666,0.1875,75377015,6,1
2,4,0.5,0.9411764705882353,82002319,8,4
2,8,0.5,0.8888888888888888,82112145,16,8
2,0,1.0,1.0,68344591,1,1
0,2,0.0,0.0,70680596,2,0
0,4,0.2,0.4642857142857143,70692993,5,1
0,2,0.0,0.0,70744891,2,0
2,2,0.5,0.9090909090909091,67715683,4,2
0,6,0.14285714285714285,0.375,68239584,7,1
0,1,0.0,0.0,69464486,1,0
0,14,0.0,0.0,69525582,14,0
0,2,0.0,0.0,70677810,2,0
1,2,0.3333333333333333,0.7272727272727273,69691930,3,1
0,12,0.07692307692307693,0.23214285714285715,80126750,13,1
0,2,0.0,0.0,80133925,2,0
0,1,0.0,0.0,82019717,1,0
1,14,0.2631578947368421,0.9038461538461539,79990071,19,5
0,2,0.0,0.0,82102902,2,0
0,3,0.0,0.0,82006226,3,0
0,2,0.0,0.0,82006251,2,0
2,0,1.0,1.0,67246235,2,2
2,1,0.6666666666666666,0.5,82006317,3,2
0,9,0.35714285714285715,0.25,69876443,14,5
0,2,0.0,0.0,82158909,2,0
2,1,0.6666666666666666,0.6666666666666666,80094014,3,2
0,2,0.0,0.0,82022189,2,0
2,0,1.0,1.0,69039054,1,1
2,1,0.6666666666666666,0.5,80135011,3,2
2,2,0.7142857142857143,0.875,82251170,7,5
2,1,0.6666666666666666,0.875,69149304,3,2
1,15,0.375,0.90625,71618813,24,9
2,2,0.6,0.8571428571428571,65282812,5,3
0,1,0.0,0.0,76598830,1,0
2,2,0.8461538461538461,0.9375,82163420,13,11
1,4,0.3333333333333333,0.6666666666666666,69856423,6,2
1,11,0.3125,0.7906976744186046,76600944,16,5
0,2,0.0,0.0,69500025,2,0
0,2,0.3333333333333333,0.25,68798240,3,1
0,1,0.0,0.0,63168924,1,0
0,2,0.0,0.0,82021483,2,0
0,1,0.0,0.0,80132291,1,0
1,20,0.09090909090909091,0.5294117647058824,67796512,22,2
1,3,0.4,0.9333333333333333,67846240,5,2
2,1,0.6666666666666666,0.8571428571428571,70669480,3,2
2,4,0.5555555555555556,0.9523809523809523,69840806,9,5
2,1,0.5,0.5,82019869,2,1
2,0,1.0,1.0,70700742,17,17
0,7,0.125,0.38461538461538464,70681905,8,1
2,0,1.0,1.0,66256904,1,1
2,3,0.625,0.9285714285714286,79791320,8,5
0,2,0.0,0.0,70682066,2,0
0,4,0.2,0.058823529411764705,67053784,5,1
0,9,0.0,0.0,69737430,9,0
0,8,0.0,0.0,76081306,8,0
0,14,0.0,0.0,67094930,14,0
0,2,0.0,0.0,69985664,2,0
1,17,0.2916666666666667,0.7142857142857143,72546264,24,7
2,1,0.6666666666666666,0.5,69100682,3,2
0,17,0.0,0.0,72808946,17,0
0,2,0.0,0.0,67796036,2,0
1,4,0.3333333333333333,0.6666666666666666,80141471,6,2
2,0,1.0,1.0,73651144,1,1
0,3,0.0,0.0,70702422,3,0
0,9,0.0,0.0,70703171,9,0
0,9,0.0,0.0,70704683,9,0
0,6,0.0,0.0,70705985,6,0
0,4,0.0,0.0,70706951,4,0
2,3,0.5,0.9629629629629629,80150330,6,3
2,1,0.9230769230769231,0.5,69098085,13,12
0,8,0.1111111111111111,0.27586206896551724,66224753,9,1
0,4,0.2,0.42857142857142855,66622654,5,1
2,0,1.0,1.0,80180009,2,2
2,2,0.8,0.8333333333333334,75663056,10,8
2,2,0.6,0.6,82019055,5,3
2,2,0.5,0.8333333333333334,69064002,4,2
0,3,0.25,0.4117647058823529,70040824,4,1
2,3,0.8235294117647058,0.8823529411764706,63154861,17,14
2,2,0.7142857142857143,0.75,71910930,7,5
1,7,0.4166666666666667,0.9333333333333333,69997641,12,5
2,1,0.6666666666666666,0.5,67725112,3,2
0,3,0.25,0.3333333333333333,82206218,4,1
0,6,0.3333333333333333,0.45,64866235,9,3
0,9,0.0,0.0,70692846,9,0
2,2,0.5,0.8666666666666667,79816072,4,2
2,0,1.0,1.0,82020832,2,2
1,6,0.3333333333333333,0.8181818181818182,69626270,9,3
1,3,0.25,0.8636363636363636,61356393,4,1
0,1,0.0,0.0,66571456,1,0
0,2,0.0,0.0,68130783,2,0
2,1,0.5,0.5,80176850,2,1
0,10,0.16666666666666666,0.17142857142857143,65279494,12,2
0,1,0.0,0.0,70744786,1,0
2,1,0.6666666666666666,0.5,82113194,3,2
1,2,0.3333333333333333,0.5,69862555,3,1
0,29,0.19444444444444445,0.47761194029850745,79651026,36,7
0,8,0.1111111111111111,0.22727272727272727,82152764,9,1
1,18,0.47058823529411764,0.9705882352941176,69173594,34,16
0,4,0.0,0.0,67404505,4,0
0,4,0.0,0.0,66110856,4,0
1,4,0.42857142857142855,0.875,82002253,7,3
2,1,0.6666666666666666,0.5,69667752,3,2
1,10,0.375,0.7608695652173914,81989184,16,6
0,3,0.0,0.0,80124313,3,0
2,0,1.0,1.0,80125390,4,4
0,9,0.18181818181818182,0.2608695652173913,70063784,11,2
2,2,0.6666666666666666,0.8333333333333334,80122621,6,4
0,1,0.0,0.0,69464556,1,0
0,6,0.0,0.0,70745962,6,0
2,0,1.0,1.0,80178952,2,2
0,3,0.0,0.0,67627084,3,0
0,1,0.0,0.0,80145843,1,0
0,1,0.0,0.0,80181395,1,0
2,4,0.6,0.9375,63706461,10,6
2,2,0.6666666666666666,0.8,69172635,6,4
0,3,0.4,0.3333333333333333,68167876,5,2
0,2,0.3333333333333333,0.0,68167883,3,1
0,7,0.0,0.0,69633025,7,0
1,4,0.42857142857142855,0.6666666666666666,80123589,7,3
2,0,1.0,1.0,74511591,1,1
0,1,0.0,0.0,69164613,1,0
0,2,0.0,0.0,66009993,2,0
0,2,0.3333333333333333,0.375,70678083,3,1
2,2,0.6,0.9411764705882353,70692412,5,3
2,4,0.5,0.8571428571428571,72803766,8,4
0,3,0.4,0.25,66233055,5,2
2,5,0.5,0.3333333333333333,69562822,10,5
0,14,0.06666666666666667,0.25,70681513,15,1
0,39,0.0,0.0,82126668,39,0
2,6,0.5,0.8571428571428571,67844462,12,6
1,5,0.2857142857142857,0.9523809523809523,71619072,7,2
0,6,0.14285714285714285,0.20833333333333334,80163149,7,1
2,1,0.6666666666666666,0.75,70713314,3,2
0,10,0.2857142857142857,0.40625,80145782,14,4
2,4,0.5,0.3333333333333333,73411912,8,4
2,0,1.0,1.0,69701835,1,1
0,3,0.0,0.0,67753511,3,0
2,0,1.0,1.0,82018829,3,3
0,5,0.16666666666666666,0.0,69997942,6,1
1,8,0.42857142857142855,0.9032258064516129,70821562,14,6
0,6,0.0,0.0,80163187,6,0
0,3,0.0,0.0,69640326,3,0
1,4,0.2,0.5,69973351,5,1
1,5,0.16666666666666666,0.5555555555555556,68905522,6,1
0,9,0.0,0.0,67978316,9,0
1,8,0.4666666666666667,0.9393939393939394,70630112,15,7
0,21,0.045454545454545456,0.3382352941176471,67051383,22,1
0,5,0.0,0.0,80162865,5,0
0,2,0.0,0.0,68384435,2,0
0,5,0.16666666666666666,0.45,64027124,6,1
0,5,0.2857142857142857,0.36363636363636365,74027821,7,2
0,2,0.0,0.0,82006475,2,0
0,6,0.14285714285714285,0.3076923076923077,70629881,7,1
0,3,0.0,0.0,82102750,3,0
2,0,1.0,1.0,66534874,1,1
0,3,0.0,0.0,80176287,3,0
2,1,0.5,0.0,66238564,2,1
0,3,0.0,0.0,68666780,3,0
0,3,0.25,0.25,69924820,4,1
1,3,0.25,0.6666666666666666,82020106,4,1
0,4,0.0,0.0,69463352,4,0
2,0,1.0,1.0,80092474,2,2
2,1,0.875,0.5,82140298,8,7
2,4,0.6,0.25,82140299,10,6
2,1,0.5,0.75,68358591,2,1
0,2,0.0,0.0,69551272,2,0
2,4,0.5,0.9696969696969697,70649691,8,4
0,3,0.0,0.0,70672413,3,0
2,5,0.5454545454545454,0.9375,80104871,11,6
1,3,0.25,0.6666666666666666,70705264,4,1
0,1,0.0,0.0,70861301,1,0
0,6,0.0,0.0,70682535,6,0
2,3,0.5,0.9166666666666666,80135213,6,3
1,7,0.3,0.5909090909090909,69597290,10,3
2,0,1.0,1.0,82039388,2,2
2,2,0.5,0.7777777777777778,70780563,4,2
0,2,0.0,0.0,69006623,2,0
0,10,0.0,0.0,75148010,10,0
0,2,0.0,0.0,66423686,2,0
0,8,0.0,0.0,62837012,8,0
2,3,0.6666666666666666,0.75,60600281,9,6
2,0,1.0,1.0,78858584,1,1
0,4,0.0,0.0,75264574,4,0
2,1,0.8333333333333334,0.0,65094932,6,5
1,5,0.2857142857142857,0.5135135135135135,80113460,7,2
0,5,0.16666666666666666,0.25,80163500,6,1
0,8,0.1111111111111111,0.13043478260869565,73400551,9,1
0,5,0.0,0.0,70706020,5,0
2,0,1.0,1.0,80136602,23,23
1,3,0.25,0.7142857142857143,70202720,4,1
1,5,0.375,0.9523809523809523,60081721,8,3
0,6,0.0,0.0,64344644,6,0
0,1,0.0,0.0,64345113,1,0
0,5,0.0,0.0,72918734,5,0
0,9,0.1,0.25,69895434,10,1
0,9,0.0,0.0,69895490,9,0
0,4,0.0,0.0,67475674,4,0
0,5,0.0,0.0,69895756,5,0
0,1,0.0,0.0,70677362,1,0
0,6,0.14285714285714285,0.11764705882352941,82032898,7,1
0,15,0.16666666666666666,0.425,66201422,18,3
2,1,0.8,0.6666666666666666,70911442,5,4
0,4,0.0,0.0,71212281,4,0
0,5,0.16666666666666666,0.18181818181818182,80133807,6,1
0,2,0.0,0.0,69158936,2,0
1,10,0.2857142857142857,0.6896551724137931,80052595,14,4
2,0,1.0,1.0,80159286,1,1
2,5,0.5,0.8181818181818182,80136919,10,5
0,5,0.0,0.0,70184282,5,0
0,2,0.0,0.0,68805471,2,0
2,7,0.5625,0.9615384615384616,80145763,16,9
2,1,0.875,0.6666666666666666,82047590,8,7
2,1,0.6666666666666666,0.5,82041705,3,2
0,8,0.2,0.1111111111111111,65991625,10,2
0,1,0.0,0.0,65977030,1,0
1,4,0.3333333333333333,0.7142857142857143,69041084,6,2
0,5,0.16666666666666666,0.30434782608695654,65292563,6,1
1,8,0.38461538461538464,0.9074074074074074,80176606,13,5
2,7,0.6111111111111112,0.8333333333333334,79816492,18,11
2,1,0.75,0.5,80093461,4,3
0,9,0.18181818181818182,0.23076923076923078,69623750,11,2
0,5,0.0,0.0,70702352,5,0
2,1,0.5,0.5,69550404,2,1
2,0,1.0,1.0,66224816,1,1
2,2,0.5,0.9230769230769231,62735582,4,2
1,6,0.3333333333333333,0.5625,69129872,9,3
2,0,1.0,1.0,66848061,1,1
2,1,0.8888888888888888,0.8,80052665,9,8
2,1,0.5,0.5,82120707,2,1
0,3,0.0,0.0,73800902,3,0
0,5,0.16666666666666666,0.0,80105032,6,1
2,2,0.6666666666666666,0.8333333333333334,67195506,6,4
2,2,0.7142857142857143,0.8888888888888888,82042621,7,5
2,0,1.0,1.0,82046246,2,2
2,1,0.875,0.6666666666666666,65001146,8,7
2,0,1.0,1.0,80165231,3,3
2,2,0.8461538461538461,0.8333333333333334,67181723,13,11
2,0,1.0,1.0,70314202,4,4
2,1,0.95,0.5,69954073,20,19
2,1,0.6666666666666666,0.6666666666666666,70699741,3,2
2,1,0.5,0.5,70743022,2,1
2,0,1.0,1.0,82039860,4,4
2,0,1.0,1.0,80158236,3,3
0,4,0.42857142857142855,0.38461538461538464,80018491,7,3
2,1,0.8571428571428571,0.5,82039323,7,6
2,0,1.0,1.0,74051621,3,3
2,1,0.75,0.6666666666666666,80067463,4,3
1,13,0.3157894736842105,0.7619047619047619,66364466,19,6
1,4,0.42857142857142855,0.8888888888888888,70229026,7,3
1,3,0.25,0.5555555555555556,69644785,4,1
0,5,0.16666666666666666,0.35714285714285715,69644792,6,1
0,1,0.0,0.0,70677915,1,0
0,4,0.0,0.0,80135354,4,0
0,3,0.0,0.0,64505,3,0
0,8,0.0,0.0,69525792,8,0
0,6,0.0,0.0,70680022,6,0
0,8,0.0,0.0,70691572,8,0
0,8,0.2,0.0,75576522,10,2
0,3,0.4,0.25,70070721,5,2
2,2,0.5,0.9285714285714286,64458121,4,2
0,3,0.0,0.0,67339713,3,0
1,2,0.3333333333333333,0.8,66782821,3,1
0,1,0.0,0.0,69638044,1,0
1,4,0.2,0.8461538461538461,80149905,5,1
2,5,0.5454545454545454,0.5714285714285714,52164763,11,6
2,2,0.5,0.9,70405650,4,2
2,1,0.6666666666666666,0.6666666666666666,79854145,3,2
2,0,1.0,1.0,66379264,1,1
2,4,0.5,0.8333333333333334,72802856,8,4
2,2,0.6666666666666666,0.6666666666666666,80019212,6,4
2,4,0.6363636363636364,0.875,82096237,11,7
0,5,0.0,0.0,70801584,5,0
2,1,0.8,0.6666666666666666,66237500,5,4
2,0,1.0,1.0,67797695,3,3
2,1,0.5,0.3333333333333333,69209280,2,1
0,21,0.16,0.3854166666666667,70823081,25,4
0,4,0.0,0.0,70693462,4,0
0,5,0.0,0.0,70694372,5,0
0,4,0.0,0.0,70701750,4,0
0,7,0.0,0.0,73295971,7,0
0,5,0.0,0.0,82206114,5,0
1,3,0.25,0.6470588235294118,80126807,4,1
0,4,0.0,0.0,15781330,4,0
2,0,1.0,1.0,69479466,2,2
1,5,0.16666666666666666,0.5,67378465,6,1
0,1,0.0,0.0,82024368,1,0
2,1,0.875,0.5,70567315,8,7
0,21,0.0,0.0,70706202,21,0
0,12,0.07692307692307693,0.22077922077922077,70707161,13,1
0,4,0.2,0.4375,70707273,5,1
0,1,0.0,0.0,82039788,1,0
2,2,0.6,0.7142857142857143,69893733,5,3
2,3,0.5,0.8666666666666667,68039930,6,3
2,3,0.5,0.7142857142857143,72031155,6,3
1,3,0.25,0.5,70702695,4,1
0,9,0.18181818181818182,0.3076923076923077,68273772,11,2
2,1,0.5,0.6666666666666666,67311762,2,1
1,3,0.4,0.75,69997711,5,2
0,3,0.25,0.45454545454545453,69954605,4,1
0,4,0.0,0.0,80138892,4,0
0,1,0.0,0.0,69188665,1,0
1,13,0.23529411764705882,0.6444444444444445,70229852,17,4
0,6,0.14285714285714285,0.25,69315561,7,1
2,3,0.7272727272727273,0.8571428571428571,80118947,11,8
1,14,0.2631578947368421,0.8734177215189873,70761145,19,5
2,6,0.6666666666666666,0.9,73651872,18,12
2,1,0.6666666666666666,0.5,69499122,3,2
0,4,0.2,0.25,82251468,5,1
1,3,0.4,0.8333333333333334,82002313,5,2
2,2,0.5,0.9166666666666666,80028956,4,2
0,1,0.0,0.0,70705915,1,0
0,2,0.0,0.0,66147543,2,0
2,0,1.0,1.0,70223286,1,1
2,1,0.6666666666666666,0.8571428571428571,82017805,3,2
0,6,0.0,0.0,66554733,6,0
1,8,0.38461538461538464,0.7619047619047619,70609966,13,5
2,1,0.8333333333333334,0.5,80159076,6,5
2,2,0.7142857142857143,0.9523809523809523,80150334,7,5
0,8,0.0,0.0,69611241,8,0
2,0,1.0,1.0,67645053,1,1
1,6,0.3333333333333333,0.5909090909090909,80167231,9,3
0,1,0.0,0.0,70229264,1,0
2,2,0.8181818181818182,0.8,66364340,11,9
0,7,0.2222222222222222,0.42857142857142855,68492214,9,2
2,0,1.0,1.0,67291805,3,3
2,1,0.75,0.3333333333333333,79457455,4,3
2,3,0.5714285714285714,0.625,82009549,7,4
1,5,0.2857142857142857,0.75,72775206,7,2
0,4,0.0,0.0,67437335,4,0
2,0,1.0,1.0,80159163,13,13
