TradeID,RiskType,Qualifier,Label2,AmountUSD,Bucket,PortfolioID
aqljvipnnl,Risk_Equity,Issuer_517,SPOT,19080.19748710579,2,Bigger_Portfolio
bcxzmutkvp,Risk_Equity,Issuer_518,SPOT,3951.1665268672223,2,Bigger_Portfolio
bcxzmutkvp,Risk_Equity,Issuer_518,REPO,60936.22044777673,2,Bigger_Portfolio
ltfckwfzrk,Risk_Equity,Issuer_519,SPOT,-80470.8514772988,2,Bigger_Portfolio
rveumxrvyy,Risk_Equity,Issuer_520,SPOT,37266.44460848559,2,Bigger_Portfolio
hgkaebrxhw,Risk_Equity,Issuer_521,SPOT,-28767.841875673257,2,Bigger_Portfolio
ozqkucjjbl,Risk_Equity,Issuer_522,SPOT,-22612.12197193723,2,Bigger_Portfolio
ozqkucjjbl,Risk_Equity,Issuer_522,REPO,96091.74977870613,2,Bigger_Portfolio
qcojcapfof,Risk_Equity,Issuer_523,SPOT,21598.201956611254,2,Bigger_Portfolio
qcojcapfof,Risk_Equity,Issuer_523,REPO,50339.500094471354,2,Bigger_Portfolio
ftgzldjxww,Risk_Equity,Issuer_524,SPOT,38070.3037737904,2,Bigger_Portfolio
ftgzldjxww,Risk_Equity,Issuer_524,REPO,1490.7707113851502,2,Bigger_Portfolio
wxrkgfhupy,Risk_Equity,Issuer_525,SPOT,35968.9467156326,2,Bigger_Portfolio
knabkmmuwo,Risk_Equity,Issuer_526,SPOT,-61090.390237820146,2,Bigger_Portfolio
knabkmmuwo,Risk_Equity,Issuer_526,REPO,-89324.13416052301,2,Bigger_Portfolio
ckpivhgfcd,Risk_Equity,Issuer_527,SPOT,-48362.216400075056,2,Bigger_Portfolio
gcxrecebnw,Risk_Equity,Issuer_528,SPOT,-90083.08426628113,2,Bigger_Portfolio
umdgkhkoqv,Risk_Equity,Issuer_529,SPOT,10618.933769617419,2,Bigger_Portfolio
azktfjyxip,Risk_Equity,Issuer_530,SPOT,-56491.03266545241,2,Bigger_Portfolio
azktfjyxip,Risk_Equity,Issuer_530,REPO,45021.24634298816,2,Bigger_Portfolio
vwnjejprjv,Risk_Equity,Issuer_531,SPOT,40282.200089160615,2,Bigger_Portfolio
vwnjejprjv,Risk_Equity,Issuer_531,REPO,-72529.36368126639,2,Bigger_Portfolio
rzooufzjnk,Risk_Equity,Issuer_532,SPOT,-69898.57942990267,2,Bigger_Portfolio
rzooufzjnk,Risk_Equity,Issuer_532,REPO,25079.976498009484,2,Bigger_Portfolio
lywwivwirb,Risk_Equity,Issuer_533,SPOT,54805.88154357713,2,Bigger_Portfolio
bolwnospxh,Risk_Equity,Issuer_534,SPOT,49767.39726682394,2,Bigger_Portfolio
whmrrcxwas,Risk_Equity,Issuer_535,SPOT,-89629.73467148952,2,Bigger_Portfolio
kqagrquwuy,Risk_Equity,Issuer_536,SPOT,36972.79766045371,2,Bigger_Portfolio
diaagocdqx,Risk_Equity,Issuer_537,SPOT,-49562.752121757556,2,Bigger_Portfolio
umkzmmczbr,Risk_Equity,Issuer_538,SPOT,98252.20475343383,2,Bigger_Portfolio
umkzmmczbr,Risk_Equity,Issuer_538,REPO,-97322.53041767085,2,Bigger_Portfolio
sgevunfhou,Risk_Equity,Issuer_539,SPOT,-58880.691882185274,2,Bigger_Portfolio
kvyzuujokc,Risk_Equity,Issuer_540,SPOT,17625.300721329793,2,Bigger_Portfolio
lnaipnrnbw,Risk_Equity,Issuer_541,SPOT,12820.609944151729,2,Bigger_Portfolio
lnaipnrnbw,Risk_Equity,Issuer_541,REPO,-51850.340115139756,2,Bigger_Portfolio
vjsrdkomre,Risk_Equity,Issuer_542,SPOT,-2280.272372806197,2,Bigger_Portfolio
vjsrdkomre,Risk_Equity,Issuer_542,REPO,-95920.3105135723,2,Bigger_Portfolio
zezvdntjdv,Risk_Equity,Issuer_543,SPOT,18490.66055682645,2,Bigger_Portfolio
zezvdntjdv,Risk_Equity,Issuer_543,REPO,-55821.1551729421,2,Bigger_Portfolio
zqzkhpntab,Risk_Equity,Issuer_544,SPOT,4072.6766535284114,2,Bigger_Portfolio
naszwiehbk,Risk_Equity,Issuer_545,SPOT,76558.6998157248,2,Bigger_Portfolio
wsalwlojte,Risk_Equity,Issuer_546,SPOT,3863.402599256122,2,Bigger_Portfolio
sggvaqodee,Risk_Equity,Issuer_547,SPOT,2566.62680030521,2,Bigger_Portfolio
sggvaqodee,Risk_Equity,Issuer_547,REPO,46381.994996594716,2,Bigger_Portfolio
wtwsgousuq,Risk_Equity,Issuer_548,SPOT,23722.746652148373,2,Bigger_Portfolio
wtwsgousuq,Risk_Equity,Issuer_548,REPO,62491.38038615832,2,Bigger_Portfolio
fexpkjoosc,Risk_Equity,Issuer_549,SPOT,83846.03952460003,2,Bigger_Portfolio
dgocyverrj,Risk_Equity,Issuer_550,SPOT,56626.619888185225,2,Bigger_Portfolio
dgocyverrj,Risk_Equity,Issuer_550,REPO,-79563.15964229326,2,Bigger_Portfolio
gckvkmllmj,Risk_Equity,Issuer_551,SPOT,-47223.27088942071,2,Bigger_Portfolio
gckvkmllmj,Risk_Equity,Issuer_551,REPO,26904.73888522062,2,Bigger_Portfolio
kxewuhlitm,Risk_Equity,Issuer_552,SPOT,-73460.36714910434,2,Bigger_Portfolio
kxewuhlitm,Risk_Equity,Issuer_552,REPO,87163.73750018739,2,Bigger_Portfolio
ebhnhzmvpk,Risk_Equity,Issuer_553,SPOT,-63924.434201149386,2,Bigger_Portfolio
xppyyfllqz,Risk_Equity,Issuer_554,SPOT,-68047.80353213169,2,Bigger_Portfolio
frqpctiddx,Risk_Equity,Issuer_555,SPOT,-68368.24716131928,2,Bigger_Portfolio
frqpctiddx,Risk_Equity,Issuer_555,REPO,-13744.942541885364,2,Bigger_Portfolio
rmcscymjdq,Risk_Equity,Issuer_556,SPOT,-86192.52921075364,2,Bigger_Portfolio
zzuuajtxat,Risk_Equity,Issuer_557,SPOT,-12335.988512273268,2,Bigger_Portfolio
zzuuajtxat,Risk_Equity,Issuer_557,REPO,39616.104130150256,2,Bigger_Portfolio
cbebnzjycg,Risk_Equity,Issuer_558,SPOT,-55367.52154118843,2,Bigger_Portfolio
cbebnzjycg,Risk_Equity,Issuer_558,REPO,-90667.61684410696,2,Bigger_Portfolio
ohsdmdmsmg,Risk_Equity,Issuer_559,SPOT,-90594.55113546675,2,Bigger_Portfolio
ohsdmdmsmg,Risk_Equity,Issuer_559,REPO,74502.4300610768,2,Bigger_Portfolio
bayfswbclt,Risk_Equity,Issuer_560,SPOT,-41257.86078332161,2,Bigger_Portfolio
bayfswbclt,Risk_Equity,Issuer_560,REPO,97507.8502497543,2,Bigger_Portfolio
lladjtavqm,Risk_Equity,Issuer_561,SPOT,-83853.00027148021,2,Bigger_Portfolio
pvtsmhqbcy,Risk_Equity,Issuer_562,SPOT,46258.527582670664,2,Bigger_Portfolio
jbwanttcrz,Risk_Equity,Issuer_563,SPOT,-56337.793943310935,2,Bigger_Portfolio
etqocmpuxr,Risk_Equity,Issuer_564,SPOT,-74005.7908050254,2,Bigger_Portfolio
ovlmaddaoq,Risk_Equity,Issuer_565,SPOT,26827.126807674438,2,Bigger_Portfolio
ovlmaddaoq,Risk_Equity,Issuer_565,REPO,27810.09695561418,2,Bigger_Portfolio
aasrtmoias,Risk_Equity,Issuer_566,SPOT,80962.36562813731,2,Bigger_Portfolio
aasrtmoias,Risk_Equity,Issuer_566,REPO,55644.24238448151,2,Bigger_Portfolio
skwknreycp,Risk_Equity,Issuer_567,SPOT,380.7265032674186,2,Bigger_Portfolio
otyhvunjwf,Risk_Equity,Issuer_568,SPOT,76524.66274868464,2,Bigger_Portfolio
wiwbxqfesp,Risk_Equity,Issuer_569,SPOT,15021.387966144845,2,Bigger_Portfolio
xyjiwbbiyx,Risk_Equity,Issuer_570,SPOT,73202.6393360148,2,Bigger_Portfolio
xyjiwbbiyx,Risk_Equity,Issuer_570,REPO,-45252.41257383618,2,Bigger_Portfolio
uecmcumgff,Risk_Equity,Issuer_571,SPOT,-50962.36930521047,2,Bigger_Portfolio
lbihymhwxp,Risk_Equity,Issuer_572,SPOT,-54013.50349280669,2,Bigger_Portfolio
lbihymhwxp,Risk_Equity,Issuer_572,REPO,11341.36825986982,2,Bigger_Portfolio
fefgtsedtv,Risk_Equity,Issuer_573,SPOT,-573.4621654628863,2,Bigger_Portfolio
ktjcxcpjhj,Risk_Equity,Issuer_574,SPOT,13989.027472602,2,Bigger_Portfolio
ktjcxcpjhj,Risk_Equity,Issuer_574,REPO,63176.275128528185,2,Bigger_Portfolio
hzajoedzgy,Risk_Equity,Issuer_575,SPOT,-71044.36315810157,2,Bigger_Portfolio
cxylcybopt,Risk_Equity,Issuer_576,SPOT,13093.835255552462,2,Bigger_Portfolio
cxylcybopt,Risk_Equity,Issuer_576,REPO,-97265.17099145136,2,Bigger_Portfolio
mtgyuqznuj,Risk_Equity,Issuer_577,SPOT,-38040.11663464119,2,Bigger_Portfolio
xaexxqbxmo,Risk_Equity,Issuer_578,SPOT,-46325.15044484448,2,Bigger_Portfolio
ywngnldtbz,Risk_Equity,Issuer_579,SPOT,18254.634959793533,2,Bigger_Portfolio
hpebpokdzq,Risk_Equity,Issuer_580,SPOT,50904.895440405584,2,Bigger_Portfolio
qvzosiylfi,Risk_Equity,Issuer_581,SPOT,-90230.56293389956,2,Bigger_Portfolio
qvzosiylfi,Risk_Equity,Issuer_581,REPO,-92388.35783165484,2,Bigger_Portfolio
jwgytazime,Risk_Equity,Issuer_582,SPOT,53386.76314670412,2,Bigger_Portfolio
uudgftrpti,Risk_Equity,Issuer_583,SPOT,-47302.70261730756,2,Bigger_Portfolio
uudgftrpti,Risk_Equity,Issuer_583,REPO,-47371.56659714403,2,Bigger_Portfolio
kauqhrntrd,Risk_Equity,Issuer_584,SPOT,7499.979902845559,2,Bigger_Portfolio
kauqhrntrd,Risk_Equity,Issuer_584,REPO,36478.488783653185,2,Bigger_Portfolio
bwqvdirxpo,Risk_Equity,Issuer_585,SPOT,-59029.511064856364,2,Bigger_Portfolio
eplkzfvppz,Risk_Equity,Issuer_586,SPOT,37868.909096311465,2,Bigger_Portfolio
bnelwfhhgp,Risk_Equity,Issuer_587,SPOT,-92141.15398004255,2,Bigger_Portfolio
bnelwfhhgp,Risk_Equity,Issuer_587,REPO,-35514.18481250466,2,Bigger_Portfolio
judjefhtyn,Risk_Equity,Issuer_588,SPOT,-29293.97943125684,2,Bigger_Portfolio
ccnwwmkuye,Risk_Equity,Issuer_589,SPOT,18603.442509446017,2,Bigger_Portfolio
vjnpxegori,Risk_Equity,Issuer_590,SPOT,88472.36980993922,2,Bigger_Portfolio
czdpqxskla,Risk_Equity,Issuer_591,SPOT,-49821.6500750976,2,Bigger_Portfolio
czdpqxskla,Risk_Equity,Issuer_591,REPO,82697.11743335161,2,Bigger_Portfolio
ohuxjajqbp,Risk_Equity,Issuer_592,SPOT,22912.48468668896,2,Bigger_Portfolio
ohuxjajqbp,Risk_Equity,Issuer_592,REPO,-95146.76164510162,2,Bigger_Portfolio
tjcldvmlqw,Risk_Equity,Issuer_593,SPOT,-71925.319270193,2,Bigger_Portfolio
zjyohqzjvo,Risk_Equity,Issuer_594,SPOT,8805.339259257235,2,Bigger_Portfolio
zjyohqzjvo,Risk_Equity,Issuer_594,REPO,-56107.639257868905,2,Bigger_Portfolio
ocriuuphvt,Risk_Equity,Issuer_595,SPOT,72477.52681416605,2,Bigger_Portfolio
ocriuuphvt,Risk_Equity,Issuer_595,REPO,2182.213894724889,2,Bigger_Portfolio
lywxdoyokx,Risk_Equity,Issuer_596,SPOT,8661.161059434133,2,Bigger_Portfolio
lywxdoyokx,Risk_Equity,Issuer_596,REPO,31022.70969503297,2,Bigger_Portfolio
jczkqwbtdi,Risk_Equity,Issuer_597,SPOT,-68568.7568921503,2,Bigger_Portfolio
wzkcmublgq,Risk_Equity,Issuer_598,SPOT,-32950.847245452314,2,Bigger_Portfolio
wzkcmublgq,Risk_Equity,Issuer_598,REPO,34203.60130780417,2,Bigger_Portfolio
lqswvdefwg,Risk_Equity,Issuer_599,SPOT,-9865.60751129521,2,Bigger_Portfolio
gqrlctglgn,Risk_Equity,Issuer_600,SPOT,53181.153300195,2,Bigger_Portfolio
gqrlctglgn,Risk_Equity,Issuer_600,REPO,-35170.44931007494,2,Bigger_Portfolio
hspumrnnie,Risk_Equity,Issuer_601,SPOT,-78858.07880034267,2,Bigger_Portfolio
jxsyyngnkz,Risk_Equity,Issuer_602,SPOT,38634.43736547194,2,Bigger_Portfolio
jxsyyngnkz,Risk_Equity,Issuer_602,REPO,-39858.02008577887,2,Bigger_Portfolio
mvlqlfznlm,Risk_Equity,Issuer_603,SPOT,-18528.42384289246,2,Bigger_Portfolio
mvlqlfznlm,Risk_Equity,Issuer_603,REPO,40348.834042095084,2,Bigger_Portfolio
nmytntdkee,Risk_Equity,Issuer_604,SPOT,-77749.35525024487,2,Bigger_Portfolio
wszebfyyec,Risk_Equity,Issuer_605,SPOT,-32339.3562441681,2,Bigger_Portfolio
qrdlywmzzx,Risk_Equity,Issuer_606,SPOT,-27441.125563459107,2,Bigger_Portfolio
zgpgfvxjpi,Risk_Equity,Issuer_607,SPOT,75670.9815678914,2,Bigger_Portfolio
zgpgfvxjpi,Risk_Equity,Issuer_607,REPO,23176.694651330326,2,Bigger_Portfolio
lqjirkhhyn,Risk_Equity,Issuer_608,SPOT,44586.93662416161,2,Bigger_Portfolio
veiaoxevfb,Risk_Equity,Issuer_609,SPOT,94771.58682959212,2,Bigger_Portfolio
veiaoxevfb,Risk_Equity,Issuer_609,REPO,-81837.00215874838,2,Bigger_Portfolio
onyyzazmsl,Risk_Equity,Issuer_610,SPOT,-84728.51052274935,2,Bigger_Portfolio
abcypwgkyq,Risk_Equity,Issuer_611,SPOT,-32702.026908775566,2,Bigger_Portfolio
abcypwgkyq,Risk_Equity,Issuer_611,REPO,-62075.5694345064,2,Bigger_Portfolio
wfxqughjcw,Risk_Equity,Issuer_612,SPOT,35542.899165779905,2,Bigger_Portfolio
wfxqughjcw,Risk_Equity,Issuer_612,REPO,40724.26222672721,2,Bigger_Portfolio
jkfjwjseyv,Risk_Equity,Issuer_613,SPOT,-4962.86353881257,2,Bigger_Portfolio
jkfjwjseyv,Risk_Equity,Issuer_613,REPO,77547.87326894377,2,Bigger_Portfolio
bifvuuizyu,Risk_Equity,Issuer_614,SPOT,-44958.451654264616,2,Bigger_Portfolio
skyyfcxpuw,Risk_Equity,Issuer_615,SPOT,-93495.62305508637,2,Bigger_Portfolio
skyyfcxpuw,Risk_Equity,Issuer_615,REPO,40180.452140697045,2,Bigger_Portfolio
jqniqolzkm,Risk_Equity,Issuer_616,SPOT,-20971.111309838816,2,Bigger_Portfolio
jqniqolzkm,Risk_Equity,Issuer_616,REPO,61034.33253974027,2,Bigger_Portfolio
ykazaplgcw,Risk_Equity,Issuer_617,SPOT,2581.850376580813,2,Bigger_Portfolio
ykazaplgcw,Risk_Equity,Issuer_617,REPO,-12489.668476100183,2,Bigger_Portfolio
ikpbxgebnk,Risk_Equity,Issuer_618,SPOT,90182.52431685037,2,Bigger_Portfolio
ikpbxgebnk,Risk_Equity,Issuer_618,REPO,-65473.66867174242,2,Bigger_Portfolio
yuruodzjzm,Risk_Equity,Issuer_619,SPOT,95037.17926572592,2,Bigger_Portfolio
yuruodzjzm,Risk_Equity,Issuer_619,REPO,18167.87202997833,2,Bigger_Portfolio
wctesoqbis,Risk_Equity,Issuer_620,SPOT,45950.37185551068,2,Bigger_Portfolio
ryocaztckv,Risk_Equity,Issuer_621,SPOT,-1894.8844102853616,2,Bigger_Portfolio
ryocaztckv,Risk_Equity,Issuer_621,REPO,-50543.2929007601,2,Bigger_Portfolio
cihkezmfmi,Risk_Equity,Issuer_622,SPOT,10623.195017777703,2,Bigger_Portfolio
cihkezmfmi,Risk_Equity,Issuer_622,REPO,44014.92133903119,2,Bigger_Portfolio
yaetmodmcw,Risk_Equity,Issuer_623,SPOT,-76769.95220127815,2,Bigger_Portfolio
iotqbclkxx,Risk_Equity,Issuer_624,SPOT,-81405.03632696476,2,Bigger_Portfolio
iotqbclkxx,Risk_Equity,Issuer_624,REPO,93160.4727755274,2,Bigger_Portfolio
nrkdovkhff,Risk_Equity,Issuer_625,SPOT,94013.13061549312,2,Bigger_Portfolio
nrkdovkhff,Risk_Equity,Issuer_625,REPO,-96231.80775084268,2,Bigger_Portfolio
pemuwribwt,Risk_Equity,Issuer_626,SPOT,78374.89919688515,2,Bigger_Portfolio
oltddfwawb,Risk_Equity,Issuer_627,SPOT,42135.774314382026,2,Bigger_Portfolio
oltddfwawb,Risk_Equity,Issuer_627,REPO,-26150.382541636063,2,Bigger_Portfolio
eszsulmtyy,Risk_Equity,Issuer_628,SPOT,-56880.45810554876,2,Bigger_Portfolio
eszsulmtyy,Risk_Equity,Issuer_628,REPO,58786.74166706964,2,Bigger_Portfolio
bdsmcqlokf,Risk_Equity,Issuer_629,SPOT,59502.707623946015,2,Bigger_Portfolio
bdsmcqlokf,Risk_Equity,Issuer_629,REPO,67347.51080128906,2,Bigger_Portfolio
gsfaaevtfg,Risk_Equity,Issuer_630,SPOT,-49915.84560987556,2,Bigger_Portfolio
ybfelbmggm,Risk_Equity,Issuer_631,SPOT,16691.96164591111,2,Bigger_Portfolio
urcwlcndop,Risk_Equity,Issuer_632,SPOT,-13379.066104475027,2,Bigger_Portfolio
urcwlcndop,Risk_Equity,Issuer_632,REPO,7995.665563057571,2,Bigger_Portfolio
qaxdeokyqo,Risk_Equity,Issuer_633,SPOT,-10329.277752340191,2,Bigger_Portfolio
dueeuxqzjz,Risk_Equity,Issuer_634,SPOT,35537.348834206234,2,Bigger_Portfolio
dueeuxqzjz,Risk_Equity,Issuer_634,REPO,-10317.78374675318,2,Bigger_Portfolio
xrnpbuylwz,Risk_Equity,Issuer_635,SPOT,-55225.051338805126,2,Bigger_Portfolio
edtfetxzlf,Risk_Equity,Issuer_636,SPOT,-94594.96183699707,2,Bigger_Portfolio
edtfetxzlf,Risk_Equity,Issuer_636,REPO,31854.79327101598,2,Bigger_Portfolio
ogzpwxsmoa,Risk_Equity,Issuer_637,SPOT,33594.733977936965,2,Bigger_Portfolio
eqhodsrxpc,Risk_Equity,Issuer_638,SPOT,-42454.18803240244,2,Bigger_Portfolio
eqhodsrxpc,Risk_Equity,Issuer_638,REPO,-79743.81614411088,2,Bigger_Portfolio
hprrhrechy,Risk_Equity,Issuer_639,SPOT,6514.943344634434,2,Bigger_Portfolio
hprrhrechy,Risk_Equity,Issuer_639,REPO,-4459.6668864753165,2,Bigger_Portfolio
kwnaaqgmda,Risk_Equity,Issuer_640,SPOT,-16435.024501971813,2,Bigger_Portfolio
kwnaaqgmda,Risk_Equity,Issuer_640,REPO,98446.1030290419,2,Bigger_Portfolio
azzjkluzkr,Risk_Equity,Issuer_641,SPOT,-33863.25125290979,2,Bigger_Portfolio
egndvgflvk,Risk_Equity,Issuer_642,SPOT,-13298.255578052705,2,Bigger_Portfolio
egndvgflvk,Risk_Equity,Issuer_642,REPO,-7688.153696920359,2,Bigger_Portfolio
qkcpvpyegn,Risk_Equity,Issuer_643,SPOT,-53826.89347016157,2,Bigger_Portfolio
vmiljjmese,Risk_Equity,Issuer_644,SPOT,-6876.927680299705,2,Bigger_Portfolio
vmiljjmese,Risk_Equity,Issuer_644,REPO,53116.05947283607,2,Bigger_Portfolio
apzclsrewg,Risk_Equity,Issuer_645,SPOT,59257.687876789714,2,Bigger_Portfolio
szcjvjpqtn,Risk_Equity,Issuer_646,SPOT,52385.02641863539,2,Bigger_Portfolio
szcjvjpqtn,Risk_Equity,Issuer_646,REPO,-74262.75707545565,2,Bigger_Portfolio
eyckomvwlk,Risk_Equity,Issuer_647,SPOT,16374.142142412617,2,Bigger_Portfolio
bsdoqtaacy,Risk_Equity,Issuer_648,SPOT,-74702.71596963183,2,Bigger_Portfolio
sfciasvnei,Risk_Equity,Issuer_649,SPOT,75901.25104549833,2,Bigger_Portfolio
sfciasvnei,Risk_Equity,Issuer_649,REPO,-44677.375933623356,2,Bigger_Portfolio
cuaxtgrzen,Risk_Equity,Issuer_650,SPOT,36575.32743353208,2,Bigger_Portfolio
xsebydorew,Risk_Equity,Issuer_651,SPOT,59278.47159145647,2,Bigger_Portfolio
xsebydorew,Risk_Equity,Issuer_651,REPO,-19542.44301321069,2,Bigger_Portfolio
sutfoybexn,Risk_Equity,Issuer_652,SPOT,-48625.50637900391,2,Bigger_Portfolio
ugmguicagh,Risk_Equity,Issuer_653,SPOT,53396.02003324247,2,Bigger_Portfolio
jidcxdwpns,Risk_Equity,Issuer_654,SPOT,-39509.63514920367,2,Bigger_Portfolio
dvjwlnrfob,Risk_Equity,Issuer_655,SPOT,-99160.22645631258,2,Bigger_Portfolio
ozmyllrdfi,Risk_Equity,Issuer_656,SPOT,-62222.16060880395,2,Bigger_Portfolio
jzriluvbox,Risk_Equity,Issuer_657,SPOT,81162.64642667511,2,Bigger_Portfolio
skanscqbeq,Risk_Equity,Issuer_658,SPOT,98844.54154226754,2,Bigger_Portfolio
skanscqbeq,Risk_Equity,Issuer_658,REPO,73329.89638104332,2,Bigger_Portfolio
xztiznlksl,Risk_Equity,Issuer_659,SPOT,-56756.232584899015,2,Bigger_Portfolio
xztiznlksl,Risk_Equity,Issuer_659,REPO,-34635.37406442771,2,Bigger_Portfolio
awscvehyvi,Risk_Equity,Issuer_660,SPOT,-34448.68473052456,2,Bigger_Portfolio
ufezffccuz,Risk_Equity,Issuer_661,SPOT,26565.20056610956,2,Bigger_Portfolio
ufezffccuz,Risk_Equity,Issuer_661,REPO,-78842.68413195765,2,Bigger_Portfolio
gdvvghzuky,Risk_Equity,Issuer_662,SPOT,88679.63002944803,2,Bigger_Portfolio
gdvvghzuky,Risk_Equity,Issuer_662,REPO,11180.424820442568,2,Bigger_Portfolio
xsimaufxrr,Risk_Equity,Issuer_663,SPOT,91252.20045024047,2,Bigger_Portfolio
upqfsmuiqc,Risk_Equity,Issuer_664,SPOT,83673.61964091932,2,Bigger_Portfolio
upqfsmuiqc,Risk_Equity,Issuer_664,REPO,72027.90141457957,2,Bigger_Portfolio
byfzinkkhq,Risk_Equity,Issuer_665,SPOT,-88241.21296951984,2,Bigger_Portfolio
utfzkmaxvh,Risk_Equity,Issuer_666,SPOT,12930.10854276437,2,Bigger_Portfolio
utfzkmaxvh,Risk_Equity,Issuer_666,REPO,-44366.84302258729,2,Bigger_Portfolio
jivqyddpgw,Risk_Equity,Issuer_667,SPOT,-93966.30288614854,2,Bigger_Portfolio
mtqhohjtak,Risk_Equity,Issuer_668,SPOT,68016.02284449237,2,Bigger_Portfolio
mtqhohjtak,Risk_Equity,Issuer_668,REPO,-35615.75124841239,2,Bigger_Portfolio
shgfxwqxhu,Risk_Equity,Issuer_669,SPOT,82740.56965542448,2,Bigger_Portfolio
shgfxwqxhu,Risk_Equity,Issuer_669,REPO,-44618.91694712412,2,Bigger_Portfolio
worwaqzsdj,Risk_Equity,Issuer_670,SPOT,44741.65695659403,2,Bigger_Portfolio
worwaqzsdj,Risk_Equity,Issuer_670,REPO,-4567.886917704105,2,Bigger_Portfolio
jqgcjydmvf,Risk_Equity,Issuer_671,SPOT,-29279.128288429623,2,Bigger_Portfolio
jqgcjydmvf,Risk_Equity,Issuer_671,REPO,12807.906340451973,2,Bigger_Portfolio
gpsqcsjtlg,Risk_Equity,Issuer_672,SPOT,60442.41790355204,2,Bigger_Portfolio
gpsqcsjtlg,Risk_Equity,Issuer_672,REPO,-35531.792736613366,2,Bigger_Portfolio
kuwnnaafas,Risk_Equity,Issuer_673,SPOT,-26958.547652809346,2,Bigger_Portfolio
kuwnnaafas,Risk_Equity,Issuer_673,REPO,21978.195413793248,2,Bigger_Portfolio
wwihaeamty,Risk_Equity,Issuer_674,SPOT,-93946.61533950576,2,Bigger_Portfolio
xhwxwrsasw,Risk_Equity,Issuer_675,SPOT,53570.21228765533,2,Bigger_Portfolio
xhwxwrsasw,Risk_Equity,Issuer_675,REPO,20582.997650096484,2,Bigger_Portfolio
ckwzvjgiya,Risk_Equity,Issuer_676,SPOT,-85334.02106584485,2,Bigger_Portfolio
pbotndevhz,Risk_Equity,Issuer_677,SPOT,-84452.75223710189,2,Bigger_Portfolio
pbotndevhz,Risk_Equity,Issuer_677,REPO,-72991.46091543768,2,Bigger_Portfolio
eociytzrqz,Risk_Equity,Issuer_678,SPOT,-31125.310514268218,2,Bigger_Portfolio
dzzvdbbuaz,Risk_Equity,Issuer_679,SPOT,-34298.32532790849,2,Bigger_Portfolio
dzzvdbbuaz,Risk_Equity,Issuer_679,REPO,24511.88630607861,2,Bigger_Portfolio
lopcnluyex,Risk_Equity,Issuer_680,SPOT,-41334.587305526366,2,Bigger_Portfolio
rbwkqwlnli,Risk_Equity,Issuer_681,SPOT,32474.73506805408,2,Bigger_Portfolio
rbwkqwlnli,Risk_Equity,Issuer_681,REPO,-35134.550010895335,2,Bigger_Portfolio
oiqbardily,Risk_Equity,Issuer_682,SPOT,-7269.550536311348,2,Bigger_Portfolio
oiqbardily,Risk_Equity,Issuer_682,REPO,96766.81439485773,2,Bigger_Portfolio
bglqgatxfl,Risk_Equity,Issuer_683,SPOT,-53647.589454391345,2,Bigger_Portfolio
bpascywddc,Risk_Equity,Issuer_684,SPOT,-76349.38945816256,2,Bigger_Portfolio
igablbjlxk,Risk_Equity,Issuer_685,SPOT,-57062.695597056736,2,Bigger_Portfolio
igablbjlxk,Risk_Equity,Issuer_685,REPO,18079.41300165632,2,Bigger_Portfolio
vftmpbzwdu,Risk_Equity,Issuer_686,SPOT,83180.64761895704,2,Bigger_Portfolio
xaqkwqqqez,Risk_Equity,Issuer_687,SPOT,-23518.14974720628,2,Bigger_Portfolio
cnjjbhlyoh,Risk_Equity,Issuer_688,SPOT,-3067.036253282597,2,Bigger_Portfolio
yzmusncldu,Risk_Equity,Issuer_689,SPOT,43158.83903569609,2,Bigger_Portfolio
imggxoqlsf,Risk_Equity,Issuer_690,SPOT,-63328.67904070492,2,Bigger_Portfolio
imggxoqlsf,Risk_Equity,Issuer_690,REPO,-35403.45798335445,2,Bigger_Portfolio
ktffbhfgrp,Risk_Equity,Issuer_691,SPOT,-54149.02868819836,2,Bigger_Portfolio
efisveybyk,Risk_Equity,Issuer_692,SPOT,-89970.70770031842,2,Bigger_Portfolio
nmfditfgih,Risk_Equity,Issuer_693,SPOT,12793.478701225584,2,Bigger_Portfolio
nmfditfgih,Risk_Equity,Issuer_693,REPO,-34642.999199998245,2,Bigger_Portfolio
jugndwpjlb,Risk_Equity,Issuer_694,SPOT,27483.030525685568,2,Bigger_Portfolio
jugndwpjlb,Risk_Equity,Issuer_694,REPO,-99183.0192311828,2,Bigger_Portfolio
xvgbnhlurh,Risk_Equity,Issuer_695,SPOT,-27868.86454848738,2,Bigger_Portfolio
jmrcafbwfd,Risk_Equity,Issuer_696,SPOT,-93947.07256338577,2,Bigger_Portfolio
qmdebyvygt,Risk_Equity,Issuer_697,SPOT,-65063.98896383237,2,Bigger_Portfolio
frbeqmilaw,Risk_Equity,Issuer_698,SPOT,-13827.339826116573,2,Bigger_Portfolio
ymdmdbypka,Risk_Equity,Issuer_699,SPOT,-42235.53890289566,2,Bigger_Portfolio
ymdmdbypka,Risk_Equity,Issuer_699,REPO,-97986.47655405603,2,Bigger_Portfolio
mceiagiyzb,Risk_Equity,Issuer_700,SPOT,-24164.727714173525,2,Bigger_Portfolio
mceiagiyzb,Risk_Equity,Issuer_700,REPO,-76014.25827207559,2,Bigger_Portfolio
jxdzogafao,Risk_Equity,Issuer_701,SPOT,40571.83993610816,2,Bigger_Portfolio
