AsOfDate,TimePoint,SurvivalProbabilityId,SurvivalProbability
2020-09-07,4845,Toyota Industries,0.9424407321774125
2020-09-07,5210,Toyota Industries,0.9402514423565644
2020-09-07,5575,Toyota Industries,0.9328582452653148
2020-09-07,5940,Toyota Industries,0.9309859987670673
2020-09-07,6305,Toyota Industries,0.921595142997504
2020-09-07,6671,Toyota Industries,0.9210790497174254
2020-09-07,7036,Toyota Industries,0.9088950160477632
2020-09-07,7218,Toyota Industries,0.9050131254342232
2020-09-07,7401,Toyota Industries,0.9013740676568522
2020-09-07,7593,Toyota Industries,0.8882743983315953
2020-09-07,7968,Toyota Industries,0.8772198234443586
2020-09-07,8342,Toyota Industries,0.8634457177766351
2020-09-07,8717,Toyota Industries,0.855386315446908
2020-09-07,9092,Toyota Industries,0.8454664003466702
2020-09-07,9467,Toyota Industries,0.8321249405491997
2020-09-07,9842,Toyota Industries,0.8260362823592012
2020-09-07,10216,Toyota Industries,0.8120473579174482
2020-09-07,10591,Toyota Industries,0.7992438072251637
2020-09-07,10966,Toyota Industries,0.7857573672220464
2020-09-07,14600,Toyota Industries,0.7787099093954318
2020-09-07,18250,Toyota Industries,0.7654367989897867
2020-09-07,0,BHP Billiton Limited,1.0
2020-09-07,1,BHP Billiton Limited,0.999999
2020-09-07,2,BHP Billiton Limited,0.999996000003
2020-09-07,3,BHP Billiton Limited,0.999992000019
2020-09-07,4,BHP Billiton Limited,0.999989000043
2020-09-07,5,BHP Billiton Limited,0.9999860000759999
2020-09-07,6,BHP Billiton Limited,0.9999780001879993
2020-09-07,7,BHP Billiton Limited,0.9999670004299972
2020-09-07,8,BHP Billiton Limited,0.9999660004629968
2020-09-07,9,BHP Billiton Limited,0.9999520009389903
2020-09-07,10,BHP Billiton Limited,0.9999510009869893
2020-09-07,11,BHP Billiton Limited,0.9999350017709736
2020-09-07,12,BHP Billiton Limited,0.999920002745947
2020-09-07,13,BHP Billiton Limited,0.9999100035459194
2020-09-07,14,BHP Billiton Limited,0.9998920051658556
2020-09-07,15,BHP Billiton Limited,0.9998850059218195
2020-09-07,16,BHP Billiton Limited,0.9998600087966714
2020-09-07,17,BHP Billiton Limited,0.9998340124364427
2020-09-07,18,BHP Billiton Limited,0.9998220144282934
2020-09-07,19,BHP Billiton Limited,0.9997900201238317
2020-09-07,20,BHP Billiton Limited,0.9997820218036707
2020-09-07,21,BHP Billiton Limited,0.9997760231115399
2020-09-07,22,BHP Billiton Limited,0.9997390313986847
2020-09-07,23,BHP Billiton Limited,0.999712038444837
2020-09-07,24,BHP Billiton Limited,0.9996730496753377
2020-09-07,25,BHP Billiton Limited,0.9996650522909403
2020-09-07,26,BHP Billiton Limited,0.9996510569802082
2020-09-07,28,BHP Billiton Limited,0.9996450590738664
2020-09-07,36,BHP Billiton Limited,0.9996090718517396
2020-09-07,43,BHP Billiton Limited,0.9995880800612308
2020-09-07,50,BHP Billiton Limited,0.9995001163101854
2020-09-07,57,BHP Billiton Limited,0.9994711308068124
2020-09-07,66,BHP Billiton Limited,0.9994201577791412
2020-09-07,73,BHP Billiton Limited,0.9994171595186678
2020-09-07,80,BHP Billiton Limited,0.9993352073115873
2020-09-07,87,BHP Billiton Limited,0.9993302106355508
2020-09-07,96,BHP Billiton Limited,0.9992492648884894
2020-09-07,128,BHP Billiton Limited,0.9991603317039144
2020-09-07,159,BHP Billiton Limited,0.999148341779934
2020-09-07,191,BHP Billiton Limited,0.9991403485931998
2020-09-07,223,BHP Billiton Limited,0.9990424328390376
2020-09-07,254,BHP Billiton Limited,0.9987487143637829
2020-09-07,286,BHP Billiton Limited,0.9983731848471822
2020-09-07,318,BHP Billiton Limited,0.9981225931777855
2020-09-07,349,BHP Billiton Limited,0.9981066232162947
2020-09-07,381,BHP Billiton Limited,0.9979060037850283
2020-09-07,412,BHP Billiton Limited,0.9976714958741388
2020-09-07,444,BHP Billiton Limited,0.9974889219903939
2020-09-07,478,BHP Billiton Limited,0.9971557606904491
2020-09-07,509,BHP Billiton Limited,0.9970440792452517
2020-09-07,541,BHP Billiton Limited,0.9966003946299876
2020-09-07,574,BHP Billiton Limited,0.9962216864800282
2020-09-07,605,BHP Billiton Limited,0.9955054030874491
2020-09-07,637,BHP Billiton Limited,0.9952137200043445
2020-09-07,671,BHP Billiton Limited,0.9947529360519825
2020-09-07,702,BHP Billiton Limited,0.9941262417022696
2020-09-07,734,BHP Billiton Limited,0.993600348920409
2020-09-07,767,BHP Billiton Limited,0.9930588367302475
2020-09-07,858,BHP Billiton Limited,0.9926129533125557
2020-09-07,950,BHP Billiton Limited,0.9917414391395473
2020-09-07,1041,BHP Billiton Limited,0.9915520165246716
2020-09-07,1132,BHP Billiton Limited,0.9914766585714156
2020-09-07,1223,BHP Billiton Limited,0.989761403952087
2020-09-07,1315,BHP Billiton Limited,0.9881847140355914
2020-09-07,1406,BHP Billiton Limited,0.9864316743528923
2020-09-07,1498,BHP Billiton Limited,0.9843453713616359
2020-09-07,1589,BHP Billiton Limited,0.9832724349068517
2020-09-07,1680,BHP Billiton Limited,0.9817060819180451
2020-09-07,1772,BHP Billiton Limited,0.9795963955480033
2020-09-07,1863,BHP Billiton Limited,0.9770533633051607
2020-09-07,2046,BHP Billiton Limited,0.9761574053710098
2020-09-07,2228,BHP Billiton Limited,0.9740264537550849
2020-09-07,2411,BHP Billiton Limited,0.970538465024188
2020-09-07,2593,BHP Billiton Limited,0.9659216135460679
2020-09-07,2786,BHP Billiton Limited,0.9628857219146926
2020-09-07,2978,BHP Billiton Limited,0.9608742536416128
2020-09-07,3171,BHP Billiton Limited,0.9573247841486607
2020-09-07,3364,BHP Billiton Limited,0.9565273326034649
2020-09-07,3556,BHP Billiton Limited,0.9562738528603251
2020-09-07,3749,BHP Billiton Limited,0.9535513412012318
2020-09-07,3931,BHP Billiton Limited,0.9533854232678628
2020-09-07,4114,BHP Billiton Limited,0.9525464440953871
2020-09-07,4479,BHP Billiton Limited,0.9474903275701289
2020-09-07,4845,BHP Billiton Limited,0.9462169005698745
2020-09-07,5210,BHP Billiton Limited,0.9438806910423675
2020-09-07,5575,BHP Billiton Limited,0.9375812313103506
2020-09-07,5940,BHP Billiton Limited,0.9328351951174576
2020-09-07,6305,BHP Billiton Limited,0.9286243770466974
2020-09-07,6671,BHP Billiton Limited,0.9243824208923481
2020-09-07,7036,BHP Billiton Limited,0.9123155327700194
2020-09-07,7218,BHP Billiton Limited,0.9077931846740784
2020-09-07,7401,BHP Billiton Limited,0.8966209739502945
2020-09-07,7593,BHP Billiton Limited,0.8929035833922966
2020-09-07,7968,BHP Billiton Limited,0.8810377876725964
2020-09-07,8342,BHP Billiton Limited,0.8717807236375205
2020-09-07,8717,BHP Billiton Limited,0.8583134550187681
2020-09-07,9092,BHP Billiton Limited,0.8527678917858919
2020-09-07,9467,BHP Billiton Limited,0.8427094945022773
2020-09-07,9842,BHP Billiton Limited,0.8310345971654428
2020-09-07,10216,BHP Billiton Limited,0.8156870502249914
2020-09-07,10591,BHP Billiton Limited,0.8022265825221786
2020-09-07,10966,BHP Billiton Limited,0.7921241431684768
2020-09-07,14600,BHP Billiton Limited,0.7793519334840283
2020-09-07,18250,BHP Billiton Limited,0.7638373745441617
2020-09-07,0,Tyco International (New),1.0
2020-09-07,1,Tyco International (New),0.999998
2020-09-07,2,Tyco International (New),0.9999950000060001
2020-09-07,3,Tyco International (New),0.999993000016
2020-09-07,4,Tyco International (New),0.9999870000579999
2020-09-07,5,Tyco International (New),0.9999780001749994
2020-09-07,6,Tyco International (New),0.9999730002849986
2020-09-07,7,Tyco International (New),0.9999610006089952
2020-09-07,8,Tyco International (New),0.9999480011159874
2020-09-07,9,Tyco International (New),0.9999440013239829
2020-09-07,10,Tyco International (New),0.9999240024439564
2020-09-07,11,Tyco International (New),0.9999110034319246
2020-09-07,12,Tyco International (New),0.9999090036099177
2020-09-07,13,Tyco International (New),0.9998850057938311
2020-09-07,14,Tyco International (New),0.9998750069437732
2020-09-07,15,Tyco International (New),0.9998490101935926
2020-09-07,16,Tyco International (New),0.9998380118544805
2020-09-07,17,Tyco International (New),0.999828013474362
2020-09-07,18,Tyco International (New),0.9997950191499174
2020-09-07,19,Tyco International (New),0.9997810220196492
2020-09-07,20,Tyco International (New),0.9997410307787685
2020-09-07,21,Tyco International (New),0.9997090390657836
2020-09-07,22,Tyco International (New),0.9996870454669241
2020-09-07,23,Tyco International (New),0.9996810473446514
2020-09-07,24,Tyco International (New),0.999645058826947
2020-09-07,25,Tyco International (New),0.9996070723147116
2020-09-07,26,Tyco International (New),0.9995700868530359
2020-09-07,28,Tyco International (New),0.9995430984606909
2020-09-07,36,Tyco International (New),0.9995081144522447
2020-09-07,43,Tyco International (New),0.999451142489721
2020-09-07,50,Tyco International (New),0.9994481441362936
2020-09-07,57,Tyco International (New),0.9993511976663123
2020-09-07,66,Tyco International (New),0.9993491989639169
2020-09-07,73,Tyco International (New),0.9993142217419532
2020-09-07,80,Tyco International (New),0.9991893074642355
2020-09-07,87,Tyco International (New),0.9990833933976443
2020-09-07,96,Tyco International (New),0.9989844841416978
2020-09-07,128,Tyco International (New),0.9988676029570532
2020-09-07,159,Tyco International (New),0.9988416323993764
2020-09-07,191,Tyco International (New),0.9988346405079497
2020-09-07,223,Tyco International (New),0.9984560821791971
2020-09-07,254,Tyco International (New),0.9983352689932534
2020-09-07,286,Tyco International (New),0.9982893455708798
2020-09-07,318,Tyco International (New),0.9980347817877592
2020-09-07,349,Tyco International (New),0.99761660521419
2020-09-07,381,Tyco International (New),0.9970469661326128
2020-09-07,412,Tyco International (New),0.9969233323088122
2020-09-07,444,Tyco International (New),0.9966212645391227
2020-09-07,478,Tyco International (New),0.996129930255705
2020-09-07,509,Tyco International (New),0.9961040308775183
2020-09-07,541,Tyco International (New),0.9957344762820627
2020-09-07,574,Tyco International (New),0.9956558132584364
2020-09-07,605,Tyco International (New),0.9954606647190378
2020-09-07,637,Tyco International (New),0.9944024900324414
2020-09-07,671,Tyco International (New),0.9936497273474869
2020-09-07,702,Tyco International (New),0.9933426895817365
2020-09-07,734,Tyco International (New),0.9931201808192702
2020-09-07,767,Tyco International (New),0.9919612095682542
2020-09-07,858,Tyco International (New),0.9914096791357342
2020-09-07,950,Tyco International (New),0.990487668134138
2020-09-07,1041,Tyco International (New),0.9903460283975948
2020-09-07,1132,Tyco International (New),0.9888238665519477
2020-09-07,1223,Tyco International (New),0.9878617409297926
2020-09-07,1315,Tyco International (New),0.9876868894016481
2020-09-07,1406,Tyco International (New),0.9876612095425236
2020-09-07,1498,Tyco International (New),0.9860295932243593
2020-09-07,1589,Tyco International (New),0.9848463577124902
2020-09-07,1680,Tyco International (New),0.982394090281786
2020-09-07,1772,Tyco International (New),0.9812063758266354
2020-09-07,1863,Tyco International (New),0.9796766750867216
2020-09-07,2046,Tyco International (New),0.9791123813218716
2020-09-07,2228,Tyco International (New),0.9758999135987546
2020-09-07,2411,Tyco International (New),0.9719621574473836
2020-09-07,2593,Tyco International (New),0.9679392060777089
2020-09-07,2786,Tyco International (New),0.9645678738229403
2020-09-07,2978,Tyco International (New),0.961965469699366
2020-09-07,3171,Tyco International (New),0.959697155121815
2020-09-07,3364,Tyco International (New),0.9589351555806482
2020-09-07,3556,Tyco International (New),0.9580586888484475
2020-09-07,3749,Tyco International (New),0.9524952420423045
2020-09-07,3931,Tyco International (New),0.95221330345066
2020-09-07,4114,Tyco International (New),0.9511677732434711
2020-09-07,4479,Tyco International (New),0.9464528345915032
2020-09-07,4845,Tyco International (New),0.9419060751741256
2020-09-07,5210,Tyco International (New),0.9332669126526285
2020-09-07,5575,Tyco International (New),0.9259678321287723
2020-09-07,5940,Tyco International (New),0.9204749909485844
2020-09-07,6305,Tyco International (New),0.9111818754399675
2020-09-07,6671,Tyco International (New),0.9022094675125102
2020-09-07,7036,Tyco International (New),0.8991834569584732
2020-09-07,7218,Tyco International (New),0.8935617619855689
2020-09-07,7401,Tyco International (New),0.8855822554510377
2020-09-07,7593,Tyco International (New),0.8754449953728897
2020-09-07,7968,Tyco International (New),0.8745415361376648
2020-09-07,8342,Tyco International (New),0.8733993848914691
2020-09-07,8717,Tyco International (New),0.8693424447486482
2020-09-07,9092,Tyco International (New),0.8582652833176609
2020-09-07,9467,Tyco International (New),0.8467078830125053
2020-09-07,9842,Tyco International (New),0.8377768082624893
2020-09-07,10216,Tyco International (New),0.8258904309068612
2020-09-07,10591,Tyco International (New),0.810063892579393
2020-09-07,10966,Tyco International (New),0.798258021408941
2020-09-07,14600,Tyco International (New),0.7976832756335265
2020-09-07,18250,Tyco International (New),0.7773184216066025
2020-09-07,0,Mitsui Mining and Sm.,1.0
2020-09-07,1,Mitsui Mining and Sm.,0.999999
2020-09-07,2,Mitsui Mining and Sm.,0.999998000001
2020-09-07,3,Mitsui Mining and Sm.,0.9999930000110001
2020-09-07,4,Mitsui Mining and Sm.,0.9999920000180001
2020-09-07,5,Mitsui Mining and Sm.,0.999991000026
2020-09-07,6,Mitsui Mining and Sm.,0.9999840000889999
2020-09-07,7,Mitsui Mining and Sm.,0.9999780001849993
2020-09-07,8,Mitsui Mining and Sm.,0.9999630005149964
2020-09-07,9,Mitsui Mining and Sm.,0.9999560007739928
2020-09-07,10,Mitsui Mining and Sm.,0.9999420013899819
2020-09-07,11,Mitsui Mining and Sm.,0.9999200026659514
2020-09-07,12,Mitsui Mining and Sm.,0.9999140031459354
2020-09-07,13,Mitsui Mining and Sm.,0.999904004005904
2020-09-07,14,Mitsui Mining and Sm.,0.999902004197896
2020-09-07,15,Mitsui Mining and Sm.,0.9998870056678331
2020-09-07,16,Mitsui Mining and Sm.,0.9998640082667027
2020-09-07,17,Mitsui Mining and Sm.,0.9998580090826531
2020-09-07,18,Mitsui Mining and Sm.,0.9998450109285351
2020-09-07,19,Mitsui Mining and Sm.,0.9998330127884039
2020-09-07,20,Mitsui Mining and Sm.,0.9998270137903271
2020-09-07,21,Mitsui Mining and Sm.,0.9998220146552581
2020-09-07,22,Mitsui Mining and Sm.,0.9998010183929503
2020-09-07,23,Mitsui Mining and Sm.,0.9997640257552698
2020-09-07,24,Mitsui Mining and Sm.,0.999755027879038
2020-09-07,25,Mitsui Mining and Sm.,0.9997480295938429
2020-09-07,26,Mitsui Mining and Sm.,0.9997460300977836
2020-09-07,28,Mitsui Mining and Sm.,0.9997240356851215
2020-09-07,36,Mitsui Mining and Sm.,0.9997210365130145
2020-09-07,43,Mitsui Mining and Sm.,0.9997130387447224
2020-09-07,50,Mitsui Mining and Sm.,0.9996730502231727
2020-09-07,57,Mitsui Mining and Sm.,0.9996330633011637
2020-09-07,66,Mitsui Mining and Sm.,0.9995470948577199
2020-09-07,73,Mitsui Mining and Sm.,0.9994581351662776
2020-09-07,80,Mitsui Mining and Sm.,0.9994291508803577
2020-09-07,87,Mitsui Mining and Sm.,0.9992822347951783
2020-09-07,96,Mitsui Mining and Sm.,0.9991103582507935
2020-09-07,128,Mitsui Mining and Sm.,0.9989874676767287
2020-09-07,159,Mitsui Mining and Sm.,0.9988526043685924
2020-09-07,191,Mitsui Mining and Sm.,0.9985799176075998
2020-09-07,223,Mitsui Mining and Sm.,0.9983612286056437
2020-09-07,254,Mitsui Mining and Sm.,0.9980427513737185
2020-09-07,286,Mitsui Mining and Sm.,0.9976165871188819
2020-09-07,318,Mitsui Mining and Sm.,0.9971317454575421
2020-09-07,349,Mitsui Mining and Sm.,0.9970629433671055
2020-09-07,381,Mitsui Mining and Sm.,0.9967947334353398
2020-09-07,412,Mitsui Mining and Sm.,0.9961946630058116
2020-09-07,444,Mitsui Mining and Sm.,0.9955531136428358
2020-09-07,478,Mitsui Mining and Sm.,0.9948452753790358
2020-09-07,509,Mitsui Mining and Sm.,0.9941846981161842
2020-09-07,541,Mitsui Mining and Sm.,0.9931855424945774
2020-09-07,574,Mitsui Mining and Sm.,0.9928359411836193
2020-09-07,605,Mitsui Mining and Sm.,0.9926552450423238
2020-09-07,637,Mitsui Mining and Sm.,0.9923197275694995
2020-09-07,671,Mitsui Mining and Sm.,0.9918582988961796
2020-09-07,702,Mitsui Mining and Sm.,0.9913435244390525
2020-09-07,734,Mitsui Mining and Sm.,0.9906713935294827
2020-09-07,767,Mitsui Mining and Sm.,0.9901522817192733
2020-09-07,858,Mitsui Mining and Sm.,0.9887393344132599
2020-09-07,950,Mitsui Mining and Sm.,0.9872760001983283
2020-09-07,1041,Mitsui Mining and Sm.,0.9867428711582211
2020-09-07,1132,Mitsui Mining and Sm.,0.9859663045186196
2020-09-07,1223,Mitsui Mining and Sm.,0.9856429075707374
2020-09-07,1315,Mitsui Mining and Sm.,0.9843320025036683
2020-09-07,1406,Mitsui Mining and Sm.,0.9827186823515648
2020-09-07,1498,Mitsui Mining and Sm.,0.9807011608966971
2020-09-07,1589,Mitsui Mining and Sm.,0.9787260287586512
2020-09-07,1680,Mitsui Mining and Sm.,0.9761510005769871
2020-09-07,1772,Mitsui Mining and Sm.,0.9757234464387344
2020-09-07,1863,Mitsui Mining and Sm.,0.973460743766443
2020-09-07,2046,Mitsui Mining and Sm.,0.9729808276197661
2020-09-07,2228,Mitsui Mining and Sm.,0.9693097709571568
2020-09-07,2411,Mitsui Mining and Sm.,0.9690247938844954
2020-09-07,2593,Mitsui Mining and Sm.,0.9676478096523855
2020-09-07,2786,Mitsui Mining and Sm.,0.9632779121439953
2020-09-07,2978,Mitsui Mining and Sm.,0.9631363102909101
2020-09-07,3171,Mitsui Mining and Sm.,0.9615249832437933
2020-09-07,3364,Mitsui Mining and Sm.,0.9598894292472956
2020-09-07,3556,Mitsui Mining and Sm.,0.9563234400176419
2020-09-07,3749,Mitsui Mining and Sm.,0.9505568096743355
2020-09-07,3931,Mitsui Mining and Sm.,0.9476557102912095
2020-09-07,4114,Mitsui Mining and Sm.,0.9456703715781495
2020-09-07,4479,Mitsui Mining and Sm.,0.9411443931797765
2020-09-07,4845,Mitsui Mining and Sm.,0.9386465959602773
2020-09-07,5210,Mitsui Mining and Sm.,0.9341026077892337
2020-09-07,5575,Mitsui Mining and Sm.,0.9277656556979915
2020-09-07,5940,Mitsui Mining and Sm.,0.9260056842491324
2020-09-07,6305,Mitsui Mining and Sm.,0.9194717881410706
2020-09-07,6671,Mitsui Mining and Sm.,0.9146583533301521
2020-09-07,7036,Mitsui Mining and Sm.,0.9070950434064651
2020-09-07,7218,Mitsui Mining and Sm.,0.8949744394364678
2020-09-07,7401,Mitsui Mining and Sm.,0.8915386325634712
2020-09-07,7593,Mitsui Mining and Sm.,0.8788930485991909
2020-09-07,7968,Mitsui Mining and Sm.,0.8714391566540213
2020-09-07,8342,Mitsui Mining and Sm.,0.8634593882965403
2020-09-07,8717,Mitsui Mining and Sm.,0.8590721511446056
2020-09-07,9092,Mitsui Mining and Sm.,0.8564657262380329
2020-09-07,9467,Mitsui Mining and Sm.,0.8507351140637741
2020-09-07,9842,Mitsui Mining and Sm.,0.8466881671261727
2020-09-07,10216,Mitsui Mining and Sm.,0.8373585102126094
2020-09-07,10591,Mitsui Mining and Sm.,0.8355439543209787
2020-09-07,10966,Mitsui Mining and Sm.,0.8272261142557135
2020-09-07,14600,Mitsui Mining and Sm.,0.8226168103470806
2020-09-07,18250,Mitsui Mining and Sm.,0.8044986750991862
2020-09-07,0,Mitsubishi Tokyo Financial Group,1.0
2020-09-07,1,Mitsubishi Tokyo Financial Group,0.999998
2020-09-07,2,Mitsubishi Tokyo Financial Group,0.999996000004
2020-09-07,3,Mitsubishi Tokyo Financial Group,0.999991000024
2020-09-07,4,Mitsubishi Tokyo Financial Group,0.9999840000869998
2020-09-07,5,Mitsubishi Tokyo Financial Group,0.9999830001029998
2020-09-07,6,Mitsubishi Tokyo Financial Group,0.9999750002389989
2020-09-07,7,Mitsubishi Tokyo Financial Group,0.9999650004889965
2020-09-07,8,Mitsubishi Tokyo Financial Group,0.9999590006989936
2020-09-07,9,Mitsubishi Tokyo Financial Group,0.9999550008629907
2020-09-07,10,Mitsubishi Tokyo Financial Group,0.9999390015829769
2020-09-07,11,Mitsubishi Tokyo Financial Group,0.9999210026809483
2020-09-07,12,Mitsubishi Tokyo Financial Group,0.9999200027599455
2020-09-07,13,Mitsubishi Tokyo Financial Group,0.99991800291994
2020-09-07,14,Mitsubishi Tokyo Financial Group,0.9999170030019372
2020-09-07,15,Mitsubishi Tokyo Financial Group,0.9999030041638951
2020-09-07,16,Mitsubishi Tokyo Financial Group,0.9998740069767743
2020-09-07,17,Mitsubishi Tokyo Financial Group,0.9998720072287604
2020-09-07,18,Mitsubishi Tokyo Financial Group,0.9998490101725941
2020-09-07,19,Mitsubishi Tokyo Financial Group,0.9998410113805127
2020-09-07,20,Mitsubishi Tokyo Financial Group,0.9998010177400576
2020-09-07,21,Mitsubishi Tokyo Financial Group,0.9997800219186851
2020-09-07,22,Mitsubishi Tokyo Financial Group,0.9997410304978303
2020-09-07,23,Mitsubishi Tokyo Financial Group,0.9997370315337082
2020-09-07,24,Mitsubishi Tokyo Financial Group,0.999701041000573
2020-09-07,25,Mitsubishi Tokyo Financial Group,0.999690044289122
2020-09-07,26,Mitsubishi Tokyo Financial Group,0.9996850458389006
2020-09-07,28,Mitsubishi Tokyo Financial Group,0.9996430590669754
2020-09-07,36,Mitsubishi Tokyo Financial Group,0.9996200672766168
2020-09-07,43,Mitsubishi Tokyo Financial Group,0.9996160687963477
2020-09-07,50,Mitsubishi Tokyo Financial Group,0.9995470952876008
2020-09-07,57,Mitsubishi Tokyo Financial Group,0.9994661319728825
2020-09-07,66,Mitsubishi Tokyo Financial Group,0.9993711826903451
2020-09-07,73,Mitsubishi Tokyo Financial Group,0.9993352053277682
2020-09-07,80,Mitsubishi Tokyo Financial Group,0.9993202152996883
2020-09-07,87,Mitsubishi Tokyo Financial Group,0.9992752458899998
2020-09-07,96,Mitsubishi Tokyo Financial Group,0.9991663248881978
2020-09-07,128,Mitsubishi Tokyo Financial Group,0.9990094557751904
2020-09-07,159,Mitsubishi Tokyo Financial Group,0.9989724924253267
2020-09-07,191,Mitsubishi Tokyo Financial Group,0.9988765910660539
2020-09-07,223,Mitsubishi Tokyo Financial Group,0.9987836955430848
2020-09-07,254,Mitsubishi Tokyo Financial Group,0.9985040361083327
2020-09-07,286,Mitsubishi Tokyo Financial Group,0.9980527122840117
2020-09-07,318,Mitsubishi Tokyo Financial Group,0.9976524931463857
2020-09-07,349,Mitsubishi Tokyo Financial Group,0.9970718593953746
2020-09-07,381,Mitsubishi Tokyo Financial Group,0.9970289853054206
2020-09-07,412,Mitsubishi Tokyo Financial Group,0.9966511113199898
2020-09-07,444,Mitsubishi Tokyo Financial Group,0.9959564454953997
2020-09-07,478,Mitsubishi Tokyo Financial Group,0.995150716730994
2020-09-07,509,Mitsubishi Tokyo Financial Group,0.9948830211881934
2020-09-07,541,Mitsubishi Tokyo Financial Group,0.9940761710580097
2020-09-07,574,Mitsubishi Tokyo Financial Group,0.9939310359370352
2020-09-07,605,Mitsubishi Tokyo Financial Group,0.9932462174532747
2020-09-07,637,Mitsubishi Tokyo Financial Group,0.9931687442483134
2020-09-07,671,Mitsubishi Tokyo Financial Group,0.9929005886873663
2020-09-07,702,Mitsubishi Tokyo Financial Group,0.9916098179220727
2020-09-07,734,Mitsubishi Tokyo Financial Group,0.9913648902970459
2020-09-07,767,Mitsubishi Tokyo Financial Group,0.990861276932775
2020-09-07,858,Mitsubishi Tokyo Financial Group,0.9894126377458993
2020-09-07,950,Mitsubishi Tokyo Financial Group,0.9885904358439325
2020-09-07,1041,Mitsubishi Tokyo Financial Group,0.9876838984142636
2020-09-07,1132,Mitsubishi Tokyo Financial Group,0.9870873373396214
2020-09-07,1223,Mitsubishi Tokyo Financial Group,0.9863825569807609
2020-09-07,1315,Mitsubishi Tokyo Financial Group,0.9851042051869139
2020-09-07,1406,Mitsubishi Tokyo Financial Group,0.9844451704736438
2020-09-07,1498,Mitsubishi Tokyo Financial Group,0.9823601156025806
2020-09-07,1589,Mitsubishi Tokyo Financial Group,0.9809091697118356
2020-09-07,1680,Mitsubishi Tokyo Financial Group,0.9786815249874201
2020-09-07,1772,Mitsubishi Tokyo Financial Group,0.9784026007527987
2020-09-07,1863,Mitsubishi Tokyo Financial Group,0.9763000135637809
2020-09-07,2046,Mitsubishi Tokyo Financial Group,0.9755892671539065
2020-09-07,2228,Mitsubishi Tokyo Financial Group,0.9722732392348504
2020-09-07,2411,Mitsubishi Tokyo Financial Group,0.9695362900664043
2020-09-07,2593,Mitsubishi Tokyo Financial Group,0.9654031568618512
2020-09-07,2786,Mitsubishi Tokyo Financial Group,0.965054646322224
2020-09-07,2978,Mitsubishi Tokyo Financial Group,0.9617213475738271
2020-09-07,3171,Mitsubishi Tokyo Financial Group,0.9577629025072132
2020-09-07,3364,Mitsubishi Tokyo Financial Group,0.954612820320867
2020-09-07,3556,Mitsubishi Tokyo Financial Group,0.9498034809320905
2020-09-07,3749,Mitsubishi Tokyo Financial Group,0.9494226097362367
2020-09-07,3931,Mitsubishi Tokyo Financial Group,0.9423598549424088
2020-09-07,4114,Mitsubishi Tokyo Financial Group,0.9363645615452653
2020-09-07,4479,Mitsubishi Tokyo Financial Group,0.9337015407322306
2020-09-07,4845,Mitsubishi Tokyo Financial Group,0.9305801764815627
2020-09-07,5210,Mitsubishi Tokyo Financial Group,0.9250004177433793
2020-09-07,5575,Mitsubishi Tokyo Financial Group,0.9177696894778793
2020-09-07,5940,Mitsubishi Tokyo Financial Group,0.914398721408427
2020-09-07,6305,Mitsubishi Tokyo Financial Group,0.90660987309947
2020-09-07,6671,Mitsubishi Tokyo Financial Group,0.9051221262977138
2020-09-07,7036,Mitsubishi Tokyo Financial Group,0.9031679676270371
2020-09-07,7218,Mitsubishi Tokyo Financial Group,0.9010852622936892
2020-09-07,7401,Mitsubishi Tokyo Financial Group,0.8935621014387992
2020-09-07,7593,Mitsubishi Tokyo Financial Group,0.8871659839167002
2020-09-07,7968,Mitsubishi Tokyo Financial Group,0.8753232051973963
2020-09-07,8342,Mitsubishi Tokyo Financial Group,0.8616987995084987
2020-09-07,8717,Mitsubishi Tokyo Financial Group,0.8486992114191134
2020-09-07,9092,Mitsubishi Tokyo Financial Group,0.8429526690585947
2020-09-07,9467,Mitsubishi Tokyo Financial Group,0.8365032381876274
2020-09-07,9842,Mitsubishi Tokyo Financial Group,0.8313671083051554
2020-09-07,10216,Mitsubishi Tokyo Financial Group,0.8176162963337881
2020-09-07,10591,Mitsubishi Tokyo Financial Group,0.8014888148886041
2020-09-07,10966,Mitsubishi Tokyo Financial Group,0.7867502370716176
2020-09-07,14600,Mitsubishi Tokyo Financial Group,0.7786246806231419
2020-09-07,18250,Mitsubishi Tokyo Financial Group,0.7732303688357849
2020-09-07,0,Vale R Doce-PNA (Companhia Vale do Rio Doce SA-CVRD) (ADR),1.0
2020-09-07,1,Vale R Doce-PNA (Companhia Vale do Rio Doce SA-CVRD) (ADR),0.999999
2020-09-07,2,Vale R Doce-PNA (Companhia Vale do Rio Doce SA-CVRD) (ADR),0.999998000001
2020-09-07,3,Vale R Doce-PNA (Companhia Vale do Rio Doce SA-CVRD) (ADR),0.999995000007
2020-09-07,4,Vale R Doce-PNA (Companhia Vale do Rio Doce SA-CVRD) (ADR),0.999990000032
2020-09-07,5,Vale R Doce-PNA (Companhia Vale do Rio Doce SA-CVRD) (ADR),0.9999820001119998
2020-09-07,6,Vale R Doce-PNA (Companhia Vale do Rio Doce SA-CVRD) (ADR),0.9999720002919986
2020-09-07,7,Vale R Doce-PNA (Companhia Vale do Rio Doce SA-CVRD) (ADR),0.9999640005159962
2020-09-07,8,Vale R Doce-PNA (Companhia Vale do Rio Doce SA-CVRD) (ADR),0.9999490010559885
