CombatID,Season,LocationID,Tickets Sold,Date
45444,5,8,1994,30/4/3005
45445,5,18,1743,30/4/3005
45446,5,20,1691,30/4/3005
45447,5,2,2000,30/4/3005
45448,5,15,1618,30/4/3005
45449,5,8,1949,30/4/3005
45450,5,13,1890,30/4/3005
45451,5,11,1925,30/4/3005
45452,5,1,1994,30/4/3005
45453,5,11,1979,30/4/3005
45454,5,3,1996,30/4/3005
45455,5,9,1583,30/4/3005
45456,5,6,1846,30/4/3005
45457,5,5,2000,30/4/3005
45458,5,12,1977,30/4/3005
45459,5,12,1902,30/4/3005
45460,5,2,1906,30/4/3005
45461,5,7,1987,30/4/3005
45462,5,13,1929,30/4/3005
45463,5,5,2000,30/4/3005
45464,5,17,1935,30/4/3005
45465,5,7,2000,30/4/3005
45466,5,6,1823,30/4/3005
45467,5,8,1992,30/4/3005
45468,5,10,1932,30/4/3005
45469,5,14,1816,30/4/3005
45470,5,10,1946,30/4/3005
45471,5,19,1755,30/4/3005
45472,5,13,1895,30/4/3005
45473,5,7,1924,30/4/3005
45474,5,11,1989,30/4/3005
45475,5,20,1884,30/4/3005
45476,5,7,1961,30/4/3005
45477,5,2,1948,30/4/3005
45478,5,11,1993,30/4/3005
45479,5,19,1909,30/4/3005
45480,5,6,1823,30/4/3005
45481,5,3,1899,30/4/3005
45482,5,10,1964,30/4/3005
45483,5,8,1955,30/4/3005
45484,5,11,1938,30/4/3005
45485,5,16,1866,30/4/3005
45486,5,11,1989,30/4/3005
45487,5,7,1901,30/4/3005
45488,5,19,1692,30/4/3005
45489,5,16,1945,30/4/3005
45490,5,9,1500,30/4/3005
45491,5,13,1963,30/4/3005
45492,5,8,1904,30/4/3005
45493,5,16,1795,30/4/3005
45494,5,20,1565,30/4/3005
45495,5,11,1970,30/4/3005
45496,5,3,1901,30/4/3005
45497,5,2,1961,30/4/3005
45498,5,7,2000,30/4/3005
45499,5,3,1955,30/4/3005
45500,5,17,1956,30/4/3005
45501,5,4,1869,1/5/3005
45502,5,15,1778,1/5/3005
45503,5,15,1615,1/5/3005
45504,5,19,1717,1/5/3005
45505,5,3,1915,1/5/3005
45506,5,10,1911,1/5/3005
45507,5,2,2000,1/5/3005
45508,5,19,1698,1/5/3005
45509,5,1,1903,1/5/3005
45510,5,2,1911,1/5/3005
45511,5,11,1944,1/5/3005
45512,5,4,1761,1/5/3005
45513,5,7,1919,1/5/3005
45514,5,15,1908,1/5/3005
45515,5,2,2000,1/5/3005
45516,5,12,1945,1/5/3005
45517,5,6,1858,1/5/3005
45518,5,11,1984,1/5/3005
45519,5,3,1932,1/5/3005
45520,5,3,1930,1/5/3005
45521,5,1,1848,1/5/3005
45522,5,20,1532,1/5/3005
45523,5,8,1991,1/5/3005
45524,5,15,1780,1/5/3005
45525,5,11,2000,1/5/3005
45526,5,2,2000,1/5/3005
45527,5,7,1964,1/5/3005
45528,5,1,1984,1/5/3005
45529,5,8,1915,1/5/3005
45530,5,20,1711,1/5/3005
45531,5,17,1959,1/5/3005
45532,5,15,1830,1/5/3005
45533,5,7,2000,1/5/3005
45534,5,1,1937,1/5/3005
45535,5,18,1820,1/5/3005
45536,5,11,1945,1/5/3005
45537,5,17,2000,1/5/3005
45538,5,11,2000,1/5/3005
45539,5,15,1682,1/5/3005
45540,5,17,1888,1/5/3005
45541,5,3,1960,1/5/3005
45542,5,2,1982,1/5/3005
45543,5,4,1695,1/5/3005
45544,5,14,1491,1/5/3005
45545,5,18,1723,1/5/3005
45546,5,9,1374,1/5/3005
45547,5,7,2000,1/5/3005
45548,5,18,1741,1/5/3005
45549,5,11,1978,1/5/3005
45550,5,19,1842,1/5/3005
45551,5,8,1926,1/5/3005
45552,5,17,1936,1/5/3005
45553,5,10,1974,1/5/3005
45554,5,17,1983,1/5/3005
45555,5,20,1524,1/5/3005
45556,5,19,1759,1/5/3005
45557,5,4,1698,1/5/3005
45558,5,5,2000,1/5/3005
45559,5,16,1793,1/5/3005
45560,5,13,1799,1/5/3005
45561,5,19,1859,1/5/3005
45562,5,15,1903,1/5/3005
45563,5,19,1753,1/5/3005
45564,5,19,1868,1/5/3005
45565,5,14,1631,1/5/3005
45566,5,20,1650,1/5/3005
45567,5,11,1955,1/5/3005
45568,5,11,1929,1/5/3005
45569,5,17,1911,1/5/3005
45570,5,2,1909,1/5/3005
45571,5,7,1963,1/5/3005
45572,5,11,1938,1/5/3005
45573,5,7,1939,1/5/3005
45574,5,8,1904,1/5/3005
45575,5,7,1936,1/5/3005
45576,5,3,1909,1/5/3005
45577,5,2,1981,1/5/3005
45578,5,4,1740,1/5/3005
45579,5,6,1757,1/5/3005
45580,5,7,1896,1/5/3005
45581,5,19,1808,1/5/3005
45582,5,10,1988,1/5/3005
45583,5,6,1735,1/5/3005
45584,5,18,1708,1/5/3005
45585,5,4,1865,1/5/3005
45586,5,4,1891,1/5/3005
45587,5,11,1941,1/5/3005
45588,5,3,1952,1/5/3005
45589,5,6,1747,1/5/3005
45590,5,7,1968,1/5/3005
45591,5,5,2000,1/5/3005
45592,5,15,1829,1/5/3005
45593,5,18,1812,1/5/3005
45594,5,17,1913,1/5/3005
45595,5,10,1984,1/5/3005
45596,5,1,1830,1/5/3005
45597,5,6,1827,1/5/3005
45598,5,14,1594,1/5/3005
45599,5,10,1978,1/5/3005
45600,5,12,2000,1/5/3005
45601,5,14,1492,2/5/3005
45602,5,12,2000,2/5/3005
45603,5,19,1725,2/5/3005
45604,5,10,2000,2/5/3005
45605,5,2,2000,2/5/3005
45606,5,11,1928,2/5/3005
45607,5,16,1912,2/5/3005
45608,5,10,1966,2/5/3005
45609,5,5,1994,2/5/3005
45610,5,16,1944,2/5/3005
45611,5,9,1318,2/5/3005
45612,5,14,1814,2/5/3005
45613,5,10,1888,2/5/3005
45614,5,13,1909,2/5/3005
45615,5,18,1747,2/5/3005
45616,5,16,1838,2/5/3005
45617,5,4,1696,2/5/3005
45618,5,4,1865,2/5/3005
45619,5,2,1959,2/5/3005
45620,5,7,1943,2/5/3005
45621,5,15,1536,2/5/3005
45622,5,19,1790,2/5/3005
45623,5,14,1474,2/5/3005
45624,5,11,1951,2/5/3005
45625,5,1,1824,2/5/3005
45626,5,19,1779,2/5/3005
45627,5,2,1934,2/5/3005
45628,5,16,1888,2/5/3005
45629,5,14,1248,2/5/3005
45630,5,8,1943,2/5/3005
45631,5,20,1877,2/5/3005
45632,5,5,1970,2/5/3005
45633,5,4,1786,2/5/3005
45634,5,2,1929,2/5/3005
45635,5,11,2000,2/5/3005
45636,5,4,1848,2/5/3005
45637,5,7,2000,2/5/3005
45638,5,3,1986,2/5/3005
45639,5,2,1938,2/5/3005
45640,5,9,1576,2/5/3005
45641,5,5,1953,2/5/3005
45642,5,13,1871,2/5/3005
45643,5,17,1955,2/5/3005
45644,5,8,1970,2/5/3005
45645,5,13,1840,2/5/3005
45646,5,19,1793,2/5/3005
45647,5,16,1861,2/5/3005
45648,5,4,1688,2/5/3005
45649,5,3,1901,2/5/3005
45650,5,11,1960,2/5/3005
45651,5,20,1707,2/5/3005
45652,5,11,1959,2/5/3005
45653,5,7,2000,2/5/3005
45654,5,4,1750,2/5/3005
45655,5,1,1839,2/5/3005
45656,5,7,1907,2/5/3005
45657,5,14,1389,2/5/3005
45658,5,15,1543,2/5/3005
45659,5,19,1698,2/5/3005
45660,5,5,2000,2/5/3005
45661,5,3,1901,2/5/3005
45662,5,4,1844,2/5/3005
45663,5,20,1509,2/5/3005
45664,5,5,1980,2/5/3005
45665,5,7,1952,2/5/3005
45666,5,16,1879,2/5/3005
45667,5,10,2000,2/5/3005
45668,5,2,1980,2/5/3005
45669,5,2,1995,2/5/3005
45670,5,6,1791,2/5/3005
45671,5,9,1291,2/5/3005
45672,5,2,2000,2/5/3005
45673,5,15,1690,2/5/3005
45674,5,8,1993,2/5/3005
45675,5,4,1768,2/5/3005
45676,5,7,2000,2/5/3005
45677,5,17,1938,2/5/3005
45678,5,13,1976,2/5/3005
45679,5,13,1941,2/5/3005
45680,5,13,1964,2/5/3005
45681,5,11,1981,2/5/3005
45682,5,13,1949,2/5/3005
45683,5,6,1828,2/5/3005
45684,5,3,1954,2/5/3005
45685,5,2,1940,2/5/3005
45686,5,9,1601,2/5/3005
45687,5,2,1941,2/5/3005
45688,5,5,2000,2/5/3005
45689,5,20,1811,2/5/3005
45690,5,12,1939,2/5/3005
45691,5,5,2000,2/5/3005
45692,5,14,1415,2/5/3005
45693,5,18,1892,2/5/3005
45694,5,6,1898,2/5/3005
45695,5,17,1985,2/5/3005
45696,5,7,1892,2/5/3005
45697,5,6,1771,2/5/3005
45698,5,17,1899,2/5/3005
45699,5,19,1741,2/5/3005
45700,5,9,1590,2/5/3005
45701,5,10,2000,3/5/3005
45702,5,6,1865,3/5/3005
45703,5,18,1843,3/5/3005
45704,5,10,1926,3/5/3005
45705,5,14,1424,3/5/3005
45706,5,3,1915,3/5/3005
45707,5,3,1918,3/5/3005
45708,5,19,1734,3/5/3005
45709,5,1,1930,3/5/3005
45710,5,9,1744,3/5/3005
45711,5,14,1311,3/5/3005
45712,5,18,1699,3/5/3005
45713,5,4,1878,3/5/3005
45714,5,18,1863,3/5/3005
45715,5,4,1878,3/5/3005
45716,5,11,2000,3/5/3005
45717,5,10,1991,3/5/3005
45718,5,9,1401,3/5/3005
45719,5,10,1988,3/5/3005
45720,5,20,1751,3/5/3005
45721,5,17,1952,3/5/3005
45722,5,2,2000,3/5/3005
45723,5,2,1930,3/5/3005
45724,5,2,1955,3/5/3005
45725,5,19,1868,3/5/3005
45726,5,12,2000,3/5/3005
45727,5,17,1988,3/5/3005
45728,5,8,1920,3/5/3005
45729,5,18,1744,3/5/3005
45730,5,4,1824,3/5/3005
45731,5,11,1958,3/5/3005
45732,5,19,1708,3/5/3005
45733,5,2,1955,3/5/3005
45734,5,15,1891,3/5/3005
45735,5,6,1827,3/5/3005
45736,5,11,1983,3/5/3005
45737,5,16,1926,3/5/3005
45738,5,17,1891,3/5/3005
45739,5,12,1901,3/5/3005
45740,5,14,1457,3/5/3005
45741,5,2,1997,3/5/3005
45742,5,11,2000,3/5/3005
45743,5,15,1705,3/5/3005
45744,5,8,1935,3/5/3005
45745,5,2,1933,3/5/3005
45746,5,19,1723,3/5/3005
45747,5,9,1611,3/5/3005
45748,5,13,1925,3/5/3005
45749,5,11,1930,3/5/3005
45750,5,20,1694,3/5/3005
45751,5,13,1948,3/5/3005
45752,5,19,1783,3/5/3005
45753,5,5,2000,3/5/3005
45754,5,1,1795,3/5/3005
45755,5,13,1947,3/5/3005
45756,5,5,2000,3/5/3005
45757,5,15,1713,3/5/3005
45758,5,9,1222,3/5/3005
45759,5,3,1967,3/5/3005
45760,5,1,1855,3/5/3005
45761,5,15,1823,3/5/3005
45762,5,5,1947,3/5/3005
45763,5,16,1966,3/5/3005
45764,5,9,1799,3/5/3005
45765,5,7,1917,3/5/3005
45766,5,20,1599,3/5/3005
45767,5,7,1937,3/5/3005
45768,5,5,1968,3/5/3005
45769,5,11,1988,3/5/3005
45770,5,14,1853,3/5/3005
45771,5,12,1903,3/5/3005
45772,5,13,1987,3/5/3005
45773,5,16,1857,3/5/3005
45774,5,19,1745,3/5/3005
45775,5,20,1807,3/5/3005
45776,5,5,2000,3/5/3005
45777,5,2,1980,3/5/3005
45778,5,7,1981,3/5/3005
45779,5,11,1940,3/5/3005
45780,5,4,1905,3/5/3005
45781,5,17,2000,3/5/3005
45782,5,11,2000,3/5/3005
45783,5,20,1893,3/5/3005
45784,5,16,1974,3/5/3005
45785,5,11,1951,3/5/3005
45786,5,12,1969,3/5/3005
45787,5,11,1937,3/5/3005
45788,5,1,1880,3/5/3005
45789,5,12,1908,3/5/3005
45790,5,17,2000,3/5/3005
45791,5,10,2000,3/5/3005
45792,5,20,1837,3/5/3005
45793,5,4,1827,3/5/3005
45794,5,10,1928,3/5/3005
45795,5,12,2000,3/5/3005
45796,5,5,2000,3/5/3005
45797,5,14,1879,3/5/3005
45798,5,12,1948,3/5/3005
45799,5,7,1962,3/5/3005
45800,5,14,1505,3/5/3005
45801,5,7,1981,4/5/3005
45802,5,17,2000,4/5/3005
45803,5,16,1965,4/5/3005
45804,5,13,1858,4/5/3005
45805,5,6,1816,4/5/3005
45806,5,11,1954,4/5/3005
45807,5,15,1897,4/5/3005
45808,5,3,1991,4/5/3005
45809,5,18,1755,4/5/3005
45810,5,7,1922,4/5/3005
45811,5,2,2000,4/5/3005
45812,5,10,1999,4/5/3005
45813,5,5,2000,4/5/3005
45814,5,12,1931,4/5/3005
45815,5,7,1962,4/5/3005
45816,5,18,1708,4/5/3005
45817,5,5,2000,4/5/3005
45818,5,11,1959,4/5/3005
45819,5,5,1950,4/5/3005
45820,5,15,1909,4/5/3005
45821,5,11,1973,4/5/3005
45822,5,5,1976,4/5/3005
45823,5,2,1975,4/5/3005
45824,5,2,1916,4/5/3005
45825,5,6,1744,4/5/3005
45826,5,11,2000,4/5/3005
45827,5,20,1580,4/5/3005
45828,5,19,1777,4/5/3005
45829,5,15,1559,4/5/3005
45830,5,16,1853,4/5/3005
45831,5,2,1990,4/5/3005
45832,5,17,2000,4/5/3005
45833,5,8,1984,4/5/3005
45834,5,15,1700,4/5/3005
45835,5,15,1574,4/5/3005
45836,5,8,1955,4/5/3005
45837,5,13,1957,4/5/3005
45838,5,7,1981,4/5/3005
45839,5,7,1969,4/5/3005
45840,5,20,1570,4/5/3005
45841,5,13,1872,4/5/3005
45842,5,1,1900,4/5/3005
45843,5,14,1833,4/5/3005
45844,5,12,1983,4/5/3005
45845,5,12,1936,4/5/3005
45846,5,12,1925,4/5/3005
45847,5,5,2000,4/5/3005
45848,5,10,1930,4/5/3005
45849,5,17,1995,4/5/3005
45850,5,6,1909,4/5/3005
45851,5,5,2000,4/5/3005
45852,5,19,1786,4/5/3005
45853,5,19,1695,4/5/3005
45854,5,2,1962,4/5/3005
45855,5,5,2000,4/5/3005
45856,5,6,1884,4/5/3005
45857,5,20,1632,4/5/3005
45858,5,7,2000,4/5/3005
45859,5,16,1975,4/5/3005
45860,5,2,2000,4/5/3005
45861,5,7,2000,4/5/3005
45862,5,12,2000,4/5/3005
45863,5,2,1975,4/5/3005
45864,5,2,1959,4/5/3005
45865,5,9,1676,4/5/3005
45866,5,17,2000,4/5/3005
45867,5,18,1717,4/5/3005
45868,5,2,1932,4/5/3005
45869,5,14,1846,4/5/3005
45870,5,16,1957,4/5/3005
45871,5,14,1443,4/5/3005
45872,5,4,1801,4/5/3005
45873,5,3,1897,4/5/3005
45874,5,13,1945,4/5/3005
45875,5,20,1795,4/5/3005
45876,5,20,1787,4/5/3005
45877,5,17,2000,4/5/3005
45878,5,8,1981,4/5/3005
45879,5,12,1892,4/5/3005
45880,5,7,1898,4/5/3005
45881,5,12,1894,4/5/3005
45882,5,13,1978,4/5/3005
45883,5,16,1821,4/5/3005
45884,5,7,1989,4/5/3005
45885,5,11,2000,4/5/3005
45886,5,19,1779,4/5/3005
45887,5,7,2000,4/5/3005
45888,5,17,1962,4/5/3005
45889,5,8,1970,4/5/3005
45890,5,12,1973,4/5/3005
45891,5,2,1979,4/5/3005
45892,5,15,1674,4/5/3005
45893,5,2,2000,4/5/3005
45894,5,16,1812,4/5/3005
45895,5,9,1262,4/5/3005
45896,5,15,1560,4/5/3005
45897,5,20,1671,4/5/3005
45898,5,20,1809,4/5/3005
45899,5,18,1762,4/5/3005
45900,5,14,1353,4/5/3005
45901,5,13,1854,5/5/3005
45902,5,9,1503,5/5/3005
45903,5,16,1897,5/5/3005
45904,5,7,1896,5/5/3005
45905,5,17,1894,5/5/3005
45906,5,14,1530,5/5/3005
45907,5,11,2000,5/5/3005
45908,5,13,1879,5/5/3005
45909,5,20,1646,5/5/3005
45910,5,14,1227,5/5/3005
45911,5,15,1757,5/5/3005
45912,5,7,1958,5/5/3005
45913,5,16,1922,5/5/3005
45914,5,3,2000,5/5/3005
45915,5,11,2000,5/5/3005
45916,5,2,1906,5/5/3005
45917,5,4,1789,5/5/3005
45918,5,12,1990,5/5/3005
45919,5,7,1911,5/5/3005
45920,5,5,1997,5/5/3005
45921,5,12,1944,5/5/3005
45922,5,2,1941,5/5/3005
45923,5,8,2000,5/5/3005
45924,5,8,1941,5/5/3005
45925,5,19,1854,5/5/3005
45926,5,4,1848,5/5/3005
45927,5,17,1948,5/5/3005
45928,5,4,1845,5/5/3005
45929,5,20,1824,5/5/3005
45930,5,7,1931,5/5/3005
45931,5,7,1941,5/5/3005
45932,5,18,1824,5/5/3005
45933,5,2,1978,5/5/3005
45934,5,7,1941,5/5/3005
45935,5,7,1927,5/5/3005
45936,5,4,1695,5/5/3005
45937,5,9,1802,5/5/3005
45938,5,16,1976,5/5/3005
45939,5,1,1902,5/5/3005
45940,5,3,1938,5/5/3005
45941,5,8,1981,5/5/3005
45942,5,19,1772,5/5/3005
45943,5,6,1791,5/5/3005
45944,5,6,1830,5/5/3005
45945,5,7,1888,5/5/3005
45946,5,6,1764,5/5/3005
45947,5,14,1739,5/5/3005
45948,5,2,1962,5/5/3005
45949,5,7,1906,5/5/3005
45950,5,13,1797,5/5/3005
45951,5,6,1793,5/5/3005
45952,5,11,2000,5/5/3005
45953,5,6,1831,5/5/3005
45954,5,6,1728,5/5/3005
45955,5,13,1921,5/5/3005
45956,5,16,1912,5/5/3005
45957,5,5,2000,5/5/3005
45958,5,15,1599,5/5/3005
45959,5,7,2000,5/5/3005
45960,5,4,1697,5/5/3005
45961,5,4,1819,5/5/3005
45962,5,11,1954,5/5/3005
45963,5,20,1717,5/5/3005
45964,5,5,2000,5/5/3005
45965,5,3,1890,5/5/3005
45966,5,4,1704,5/5/3005
45967,5,12,2000,5/5/3005
45968,5,5,1958,5/5/3005
45969,5,7,1980,5/5/3005
45970,5,2,1946,5/5/3005
45971,5,2,1959,5/5/3005
45972,5,18,1697,5/5/3005
45973,5,17,1992,5/5/3005
45974,5,10,1909,5/5/3005
45975,5,15,1756,5/5/3005
45976,5,12,1907,5/5/3005
45977,5,17,1995,5/5/3005
45978,5,7,1960,5/5/3005
45979,5,8,1910,5/5/3005
45980,5,19,1905,5/5/3005
45981,5,19,1879,5/5/3005
45982,5,12,1999,5/5/3005
45983,5,10,1999,5/5/3005
45984,5,1,1860,5/5/3005
45985,5,11,2000,5/5/3005
45986,5,6,1690,5/5/3005
45987,5,2,2000,5/5/3005
45988,5,7,2000,5/5/3005
45989,5,6,1808,5/5/3005
45990,5,16,1901,5/5/3005
45991,5,8,1908,5/5/3005
45992,5,9,1840,5/5/3005
45993,5,2,1910,5/5/3005
45994,5,6,1884,5/5/3005
45995,5,7,2000,5/5/3005
45996,5,4,1719,5/5/3005
45997,5,11,1964,5/5/3005
45998,5,20,1592,5/5/3005
45999,5,16,1870,5/5/3005
46000,5,2,1947,5/5/3005
46001,5,12,1980,6/5/3005
46002,5,11,1954,6/5/3005
46003,5,13,1977,6/5/3005
46004,5,18,1830,6/5/3005
46005,5,2,1908,6/5/3005
46006,5,19,1689,6/5/3005
46007,5,11,1959,6/5/3005
46008,5,12,1995,6/5/3005
46009,5,9,1660,6/5/3005
46010,5,17,1925,6/5/3005
46011,5,5,1968,6/5/3005
46012,5,4,1706,6/5/3005
46013,5,15,1847,6/5/3005
46014,5,20,1692,6/5/3005
46015,5,14,1543,6/5/3005
46016,5,7,1949,6/5/3005
46017,5,15,1691,6/5/3005
46018,5,7,1973,6/5/3005
46019,5,1,1973,6/5/3005
46020,5,15,1843,6/5/3005
46021,5,18,1764,6/5/3005
46022,5,10,1994,6/5/3005
46023,5,15,1888,6/5/3005
46024,5,5,2000,6/5/3005
46025,5,2,1911,6/5/3005
46026,5,18,1695,6/5/3005
46027,5,18,1810,6/5/3005
46028,5,20,1801,6/5/3005
46029,5,6,1826,6/5/3005
46030,5,20,1613,6/5/3005
46031,5,14,1666,6/5/3005
46032,5,11,2000,6/5/3005
46033,5,13,1918,6/5/3005
46034,5,4,1693,6/5/3005
46035,5,6,1758,6/5/3005
46036,5,11,2000,6/5/3005
46037,5,11,1999,6/5/3005
46038,5,11,1957,6/5/3005
46039,5,20,1766,6/5/3005
46040,5,20,1792,6/5/3005
46041,5,8,1962,6/5/3005
46042,5,2,2000,6/5/3005
46043,5,7,1969,6/5/3005
46044,5,18,1847,6/5/3005
46045,5,5,1993,6/5/3005
46046,5,6,1853,6/5/3005
46047,5,2,1919,6/5/3005
46048,5,18,1874,6/5/3005
46049,5,4,1900,6/5/3005
46050,5,14,1290,6/5/3005
46051,5,11,1929,6/5/3005
46052,5,20,1664,6/5/3005
46053,5,10,2000,6/5/3005
46054,5,12,1970,6/5/3005
46055,5,16,1948,6/5/3005
46056,5,3,1909,6/5/3005
46057,5,7,1947,6/5/3005
46058,5,18,1737,6/5/3005
46059,5,12,1914,6/5/3005
46060,5,2,2000,6/5/3005
46061,5,12,1938,6/5/3005
46062,5,5,2000,6/5/3005
46063,5,2,1919,6/5/3005
46064,5,8,1982,6/5/3005
46065,5,3,1913,6/5/3005
46066,5,1,1870,6/5/3005
46067,5,11,1939,6/5/3005
46068,5,8,1944,6/5/3005
46069,5,7,1891,6/5/3005
46070,5,16,1840,6/5/3005
46071,5,2,1906,6/5/3005
46072,5,12,1996,6/5/3005
46073,5,14,1871,6/5/3005
46074,5,14,1336,6/5/3005
46075,5,2,1973,6/5/3005
46076,5,2,2000,6/5/3005
46077,5,5,2000,6/5/3005
46078,5,11,1976,6/5/3005
46079,5,13,1919,6/5/3005
46080,5,8,1906,6/5/3005
46081,5,7,1904,6/5/3005
46082,5,3,1948,6/5/3005
46083,5,14,1336,6/5/3005
46084,5,19,1692,6/5/3005
46085,5,2,2000,6/5/3005
46086,5,7,1977,6/5/3005
46087,5,6,1811,6/5/3005
46088,5,2,1923,6/5/3005
46089,5,4,1767,6/5/3005
46090,5,15,1837,6/5/3005
46091,5,10,1958,6/5/3005
46092,5,8,1951,6/5/3005
46093,5,13,1926,6/5/3005
46094,5,13,1879,6/5/3005
46095,5,11,1966,6/5/3005
46096,5,7,1989,6/5/3005
46097,5,18,1854,6/5/3005
46098,5,14,1281,6/5/3005
46099,5,4,1786,6/5/3005
46100,5,8,2000,6/5/3005
46101,5,2,2000,7/5/3005
46102,5,9,1385,7/5/3005
46103,5,19,1794,7/5/3005
46104,5,16,1970,7/5/3005
46105,5,6,1869,7/5/3005
46106,5,2,1939,7/5/3005
46107,5,11,1974,7/5/3005
46108,5,12,1960,7/5/3005
46109,5,11,1963,7/5/3005
46110,5,8,1935,7/5/3005
46111,5,9,1428,7/5/3005
46112,5,17,1927,7/5/3005
46113,5,13,1989,7/5/3005
46114,5,5,1943,7/5/3005
46115,5,16,1944,7/5/3005
46116,5,16,1863,7/5/3005
46117,5,7,1929,7/5/3005
46118,5,11,1966,7/5/3005
46119,5,14,1217,7/5/3005
46120,5,20,1596,7/5/3005
46121,5,10,1901,7/5/3005
46122,5,18,1890,7/5/3005
46123,5,9,1454,7/5/3005
46124,5,16,1796,7/5/3005
46125,5,12,1952,7/5/3005
46126,5,6,1711,7/5/3005
46127,5,2,2000,7/5/3005
46128,5,19,1788,7/5/3005
46129,5,20,1847,7/5/3005
46130,5,7,2000,7/5/3005
46131,5,3,1955,7/5/3005
46132,5,10,1975,7/5/3005
46133,5,17,1924,7/5/3005
46134,5,11,2000,7/5/3005
46135,5,8,1997,7/5/3005
46136,5,4,1750,7/5/3005
46137,5,2,1916,7/5/3005
46138,5,3,1944,7/5/3005
46139,5,2,1928,7/5/3005
46140,5,6,1904,7/5/3005
46141,5,1,1808,7/5/3005
46142,5,10,1958,7/5/3005
46143,5,6,1699,7/5/3005
46144,5,16,1811,7/5/3005
46145,5,10,1917,7/5/3005
46146,5,7,1937,7/5/3005
46147,5,15,1827,7/5/3005
46148,5,13,1975,7/5/3005
46149,5,20,1746,7/5/3005
46150,5,16,1838,7/5/3005
46151,5,3,1899,7/5/3005
46152,5,13,1983,7/5/3005
46153,5,7,2000,7/5/3005
46154,5,7,1956,7/5/3005
46155,5,9,1777,7/5/3005
46156,5,2,1933,7/5/3005
46157,5,8,1955,7/5/3005
46158,5,15,1687,7/5/3005
46159,5,11,1925,7/5/3005
46160,5,3,1894,7/5/3005
46161,5,7,1978,7/5/3005
46162,5,1,1988,7/5/3005
46163,5,7,1904,7/5/3005
46164,5,12,1944,7/5/3005
46165,5,12,2000,7/5/3005
46166,5,10,1932,7/5/3005
46167,5,11,1995,7/5/3005
46168,5,11,2000,7/5/3005
46169,5,13,1813,7/5/3005
46170,5,1,1910,7/5/3005
46171,5,20,1717,7/5/3005
46172,5,14,1284,7/5/3005
46173,5,19,1740,7/5/3005
46174,5,2,1911,7/5/3005
46175,5,17,1996,7/5/3005
46176,5,15,1873,7/5/3005
46177,5,18,1798,7/5/3005
46178,5,13,1820,7/5/3005
46179,5,2,2000,7/5/3005
46180,5,18,1798,7/5/3005
46181,5,20,1777,7/5/3005
46182,5,9,1246,7/5/3005
46183,5,17,1889,7/5/3005
46184,5,17,1935,7/5/3005
46185,5,16,1904,7/5/3005
46186,5,17,1909,7/5/3005
46187,5,4,1734,7/5/3005
46188,5,3,1912,7/5/3005
46189,5,8,1953,7/5/3005
46190,5,7,1900,7/5/3005
46191,5,17,2000,7/5/3005
46192,5,11,2000,7/5/3005
46193,5,16,1841,7/5/3005
46194,5,14,1389,7/5/3005
46195,5,11,1983,7/5/3005
46196,5,17,2000,7/5/3005
46197,5,2,1958,7/5/3005
46198,5,4,1802,7/5/3005
46199,5,11,2000,7/5/3005
46200,5,7,1936,7/5/3005
46201,5,15,1568,8/5/3005
46202,5,8,1967,8/5/3005
46203,5,1,1829,8/5/3005
46204,5,7,1991,8/5/3005
46205,5,1,1933,8/5/3005
46206,5,13,1889,8/5/3005
46207,5,2,1984,8/5/3005
46208,5,1,1808,8/5/3005
46209,5,11,2000,8/5/3005
46210,5,6,1776,8/5/3005
46211,5,11,1991,8/5/3005
46212,5,4,1848,8/5/3005
46213,5,2,1967,8/5/3005
46214,5,19,1766,8/5/3005
46215,5,10,1928,8/5/3005
46216,5,4,1753,8/5/3005
46217,5,11,2000,8/5/3005
46218,5,9,1395,8/5/3005
46219,5,9,1474,8/5/3005
46220,5,18,1864,8/5/3005
46221,5,10,1975,8/5/3005
46222,5,11,1925,8/5/3005
46223,5,12,1906,8/5/3005
46224,5,14,1232,8/5/3005
46225,5,1,1991,8/5/3005
46226,5,9,1795,8/5/3005
46227,5,10,1926,8/5/3005
46228,5,14,1861,8/5/3005
46229,5,14,1758,8/5/3005
46230,5,6,1830,8/5/3005
46231,5,19,1701,8/5/3005
46232,5,3,1963,8/5/3005
46233,5,9,1547,8/5/3005
46234,5,4,1736,8/5/3005
46235,5,20,1899,8/5/3005
46236,5,16,1877,8/5/3005
46237,5,6,1841,8/5/3005
46238,5,13,1887,8/5/3005
46239,5,13,1961,8/5/3005
46240,5,11,1950,8/5/3005
46241,5,20,1774,8/5/3005
46242,5,14,1756,8/5/3005
46243,5,15,1815,8/5/3005
46244,5,19,1758,8/5/3005
46245,5,17,1973,8/5/3005
46246,5,6,1817,8/5/3005
46247,5,8,2000,8/5/3005
46248,5,16,1852,8/5/3005
46249,5,20,1818,8/5/3005
46250,5,15,1660,8/5/3005
46251,5,9,1725,8/5/3005
46252,5,15,1700,8/5/3005
46253,5,10,2000,8/5/3005
46254,5,10,1956,8/5/3005
46255,5,18,1852,8/5/3005
46256,5,5,2000,8/5/3005
46257,5,20,1582,8/5/3005
46258,5,20,1581,8/5/3005
46259,5,11,1976,8/5/3005
46260,5,16,1864,8/5/3005
46261,5,19,1719,8/5/3005
46262,5,7,1969,8/5/3005
46263,5,7,1967,8/5/3005
46264,5,17,1988,8/5/3005
46265,5,9,1462,8/5/3005
