CustomerID,Gender,SeniorCitizen,Partner,Dependents,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,ChurnProbability,ChurnPredicted,Churn,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_Tenure_12-24,TenureGroup_Tenure_24-48,TenureGroup_Tenure_48-60,TenureGroup_Tenure_gt_60,Subset_Train,Tenure,MonthlyCharges,TotalCharges
2040-XBAVJ,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1.6087869690493668,1.6536254557084429,2.5631450431246616
3178-FESZO,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,-1.2809525191428355,1.1806810381607231,-0.9641406770723919
1925-LFCZZ,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0.916877514130107,-0.49127739570515916,0.2012308234494448
1731-TVIUK,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.158850850627672,0.9558659101010676,-0.8486484462303463
4536-PLEQY,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.8332464012539027,0.6744306757152766,-0.5675343161105206
6784-XYJAE,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.14356694686740504,-0.29976821254323044,-0.1523442653987267
2277-DJJDL,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1.1203802949887127,1.1390486070385646,1.6449167760386278
8990-YOZLV,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1.4866853005342033,0.0699277758215366,1.0100291546889588
8455-HIRAQ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-0.9960486259407874,-0.6777906871324287,-0.8455180975417472
8896-BQTTI,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,-1.2809525191428355,-1.3255913153932137,-0.9973179642297271
3892-NXAZG,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1.6087869690493668,1.640303077749352,2.646319730463283
5673-FSSMF,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.2809525191428355,-0.15488735223811909,-0.9818205337502542
8148-BPLZQ,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.06216583452396272,-0.4996038819295909,-0.24374162922218945
5729-KLZAR,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.158850850627672,0.5345457071448242,-0.8748596053200948
9330-IJWIO,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.7925458450821816,1.1840116326504955,-0.40923126024552164
6265-FRMTQ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,-0.059935833991200754,-1.4787986619227569,-0.7397916728197677
3934-HXCFZ,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.38554028336497004,1.1473750932629962,-0.04436928035113365
1299-AURJA,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1.5273858567059244,-1.3355830988625317,-0.2650368181882929
7096-ZNBZI,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1.6087869690493668,-1.27729769529151,-0.16424840829903298
4016-BJKTZ,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,-0.3041391710215277,1.4687774615260596,0.2301534817553743
7909-FIOIY,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,-0.5483425080518547,-1.3305872071278728,-0.8166395286539672
5071-FBJFS,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.158850850627672,-0.4829509094807275,-0.9126221919649553
4505-EXZHB,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0774497382842296,0.3197223625544871,-0.8169481545810122
7730-IUTDZ,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0.42847084006945313,0.34636711847266843,0.40190381015590443
4967-WPNCF,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1.6087869690493668,-0.03665124785118904,0.9601640227621204
4849-PYRLQ,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0.9575780703018282,0.2814205259221012,0.7791328718411661
5016-ETTFF,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-0.9146475135973451,-1.1757145633534436,-0.895802078941004
5562-BETPV,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,-1.2809525191428355,-1.5037781205960519,-0.9996767481007137
4693-VWVBO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,-1.199551406799393,-1.5071087150858247,-0.9814237289869107
6393-WRYZE,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0.06216583452396272,1.0940855814266337,0.40584981308026535
4770-UEZOX,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.2402519629711144,0.3313794432686913,-0.9444988412868865
7108-DGVUU,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,-0.4669413957084123,0.22979631133062484,-0.34829968436321307
6339-RZCBJ,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.631973620928059,0.46959911459425746,0.6544920867331443
7253-UVNDW,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.5505725085846166,-0.34806183264493407,0.07632550183252738
4039-HEUNW,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0.14356694686740504,1.0557837447942477,0.5066161782604506
9137-NOQKA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,-1.2402519629711144,-1.5187657958000287,-0.9919390552155147
0872-NXJYS,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.9553480697690663,0.49124797877777954,-0.6893974678751377
9575-IWCAZ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,-1.0774497382842296,-1.3222607209034412,-0.9329474137317746
8680-CGLTP,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,-0.14133694633464308,-0.20151567509493648,-0.2604956081189168
1194-HVAIF,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,-0.22273805867808538,1.0058248274476578,0.07738364786811021
0236-HFWSV,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.7111447327387392,0.9508700183664084,-0.3714025394734371
1852-QSWCD,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1.2831825196755975,-1.3322525043727593,-0.3404517679326408
4324-AHJKS,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-1.118150294455951,-0.29976821254323044,-0.8758957066466029
7663-RGWBC,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-1.2809525191428355,-0.6877824706017469,-0.9888748406541394
8107-KNCIM,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.7518452889104604,0.34303652398289547,-0.5615601999512929
5816-JMLGY,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1.5273858567059244,0.5195580319408475,1.5126264768817057
2826-DXLQO,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-1.0367491821125085,-1.1657227798841256,-0.9111451964569545
2960-NKRSO,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.34483972719324885,0.7044060261232308,-0.07931014423444008
2027-FECZV,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.8332464012539027,1.3955043827510607,-0.4555031045931936
9445-SZLCH,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0.14356694686740504,1.0840937979573153,0.5162276714169942
6402-EJMWF,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-1.158850850627672,-0.3164211849920938,-0.9031870564810088
8760-ZRHKE,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1.5680864128776455,0.146531449086308,1.1884149405209563
8769-KKTPH,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1.2424819635038762,1.1606974712220872,1.7742310394704737
5144-TVGLP,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0.22496805921084734,0.997498341223226,0.6022461262262444
7677-SJJJK,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,-0.9960486259407874,-1.4954516343716202,-0.9404646595262274
2985-FMWYF,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.38554028336497004,0.9558659101010676,0.024035451907478297
4355-HBJHH,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1.405284188190761,0.49624387051243873,1.3254889415470756
6100-FJZDG,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,-0.2634386148498065,-1.4904557426369613,-0.7852919523498272
9360-AHGNL,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0.42847084006945313,1.4904263257095816,1.1212888013886735
1830-IPXVJ,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1.161080851160434,-1.500447526106279,-0.4300635103210576
8563-IIOXK,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-1.0367491821125085,-0.5012691791744771,-0.8622720764384746
0434-CSFON,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0.5912730647563378,1.1890075243851548,1.0669926829378322
2673-ZALNP,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,-1.0367491821125085,-1.4954516343716202,-0.931999491241565
6234-RAAPL,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1.6087869690493668,1.1690239574465189,2.1888920171644766
3256-EZDBI,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.7540752894432224,-1.1773798605983297,-0.36492139500549264
5443-SCMKX,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1.0389791826452706,0.9825106660192489,1.4651421735349281
6135-OZQVA,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0367491821125085,-0.3713759940733429,-0.8300647564804238
6087-MVHJH,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.6704441765670182,0.7876708883675476,-0.38134470326610037
3589-PPVKW,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-0.9553480697690663,-0.6794559843773151,-0.8548430094803204
9281-CEDRU,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1.445984744362482,-0.023328869892098633,0.8990781339162893
1725-IQNIY,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0.8761769579583859,1.4970875146891272,1.6856113089904157
1202-KKGFU,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.8332464012539027,-0.35305772437959304,-0.7039028864462517
6791-YBNAK,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,-0.5890430642235758,-1.3072730456994641,-0.8020679759556293
5013-SBUIH,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0.7133747332715012,1.4937569201993546,1.4391294168268514
1704-NRWYE,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.9553480697690663,0.5345457071448242,-0.6769422072479653
5498-TXHLF,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0.06216583452396272,0.754364943469821,0.2588556929705572
0336-KXKFK,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1.6087869690493668,-0.11991611009550589,0.9272953615318302
9327-QSDED,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-0.9960486259407874,-0.7077660375403829,-0.8604644102943539
0374-IOEGQ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.199551406799393,-0.6727947953977698,-0.9542426026978781
7595-EHCDL,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,-0.019235277819479597,-0.4729591260114093,-0.27934383437773513
8398-TBIYD,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1.6087869690493668,0.6627735950010724,1.718656327893303
4927-WWOOZ,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.2402519629711144,0.8875887230607279,-0.9327490113501029
3397-AVTKU,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.42847084006945313,-0.15988324397277806,0.11530054747649321
7730-CLDSV,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1.6087869690493668,1.1273915263243606,2.1349927034769784
1409-PHXTF,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0.8761769579583859,1.5204016761175358,1.6713042928009736
3847-BAERP,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,-0.9146475135973451,-1.4621456894738936,-0.8994394559383199
1325-USMEC,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1.5273858567059244,1.1507056877527688,2.05344932460988
7549-MYGPK,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1.2424819635038762,1.190672821630041,1.7319713321743866
8205-OTCHB,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,-0.4262408395366912,-0.7011048485608375,-0.6099483363701305
3627-FHKBK,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,-1.2809525191428355,0.3496977129624409,-0.9751409869006379
0017-IUDMW,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1.6087869690493668,1.7318944262181004,2.7201915505724057
9190-MFJLN,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,-0.5483425080518547,1.0358001778556118,-0.22447455349095294
2927-CVULT,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0.8354764017866647,1.3072436287720846,1.445853053094617
0831-JNISG,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1.5680864128776455,-1.498782228861393,-0.3927418178576899
7157-SMCFK,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1.161080851160434,-1.500447526106279,-0.5126870799328132
4128-ETESU,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0.5912730647563378,1.1623627684669735,1.0846725396156942
7030-NJVDP,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.34483972719324885,0.814315644285729,-0.03387599883160452
1336-EZFZY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,-1.158850850627672,-1.4904557426369613,-0.9716138334486953
1209-VFFOC,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1.445984744362482,-0.2797846456045944,0.7325083121482997
6308-CQRBU,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1.5680864128776455,1.4804345422402636,2.389939763925205
7698-YFGEZ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,-1.2809525191428355,-1.4921210398818474,-0.9995224351371912
9715-SBVSU,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.7518452889104604,-0.11325492111596068,-0.6487690690505737
0220-EBGCE,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.2402519629711144,0.7010754316334579,-0.934578722203298
1156-ZFYDO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,-1.2809525191428355,-1.500447526106279,-0.9996326586825645
6993-OHLXR,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.2402519629711144,0.1382049628618763,-0.9555432405332819
1518-OMDIK,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0.021465278352241563,-0.6744600926426563,-0.36348848891564095
3312-ZWLGF,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,-0.14133694633464308,0.4829214925533478,0.05622072715645457
8006-PYCSW,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,-1.2402519629711144,-1.4887904453920748,-0.9907927303436332
5453-YBTWV,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1.5273858567059244,1.2089910913237907,2.0756263019389696
8049-WJCLQ,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-0.9146475135973451,-0.15322205499323263,-0.7598964474958405
3329-WDIOK,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.199551406799393,-0.4729591260114093,-0.9398474076721374
3441-CGZJH,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.42847084006945313,-0.14656086601368742,0.1558628121738332
4827-USJHP,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,-0.5076419518801335,-0.43299199213413736,-0.5569308110456183
2709-UQGNP,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-0.9146475135973451,-0.43798788386879633,-0.7770913205740607
2546-KZAAT,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0.7947758456149435,0.35302830745221386,0.6959140950843952
0621-TSSMU,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0.9575780703018282,-1.4937863371267337,-0.5115627997700064
4958-GZWIY,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0367491821125085,-0.53624042131709,-0.8583260735141138
1371-OJCEK,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0.631973620928059,-1.3472401795767361,-0.5084985852086312
8707-HOEDG,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1.5273858567059244,1.5120751898931042,2.3820477580764834
1089-XZWHH,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,-0.34483972719324885,-1.5021128233511654,-0.7905165484005172
9048-JVYVF,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.199551406799393,0.15152734082096672,-0.9239752171383956
3941-XTSKM,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.387770283897732,-0.6561418229489063,-0.10492609617917321
7530-HDYDS,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0.22496805921084734,0.6477859197970953,0.43095873671628165
7854-FOKSF,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.2809525191428355,-0.9625565160079924,-0.9925122176514553
1171-TYKUR,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0.5912730647563378,-1.3122689374341232,-0.5060736672104207
7410-KTVFV,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,-0.5890430642235758,-0.5079303681540226,-0.6210809144528243
8670-MEFCP,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.14356694686740504,0.9358823431624317,0.48155134404258343
0098-BOWSO,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,-0.22273805867808538,-1.5121046068204835,-0.7747545814121487
7752-XUSCI,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1.1203802949887127,1.3688596268328792,1.8118172684427372
8328-SKJNO,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,-0.38554028336497004,-0.8043532777437904,-0.5906371712207447
2754-VDLTR,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.9146475135973451,1.0124860164272032,-0.5981323723061227
